Date,SPY,SSO,UPRO
2007-09-19,107.87654113769531,5.1321797370910645,
2007-09-20,107.11681365966797,5.064263343811035,
2007-09-21,107.40594482421875,5.080307960510254,
2007-09-24,107.2080307006836,5.069609642028809,
2007-09-25,106.99600982666016,5.053205490112305,
2007-09-26,107.5614013671875,5.090734004974365,
2007-09-27,108.19747161865234,5.1523919105529785,
2007-09-28,107.83704376220703,5.119151592254639,
2007-10-01,109.05268859863281,5.245680332183838,
2007-10-02,108.90424346923828,5.231738567352295,
2007-10-03,108.68510437011719,5.194746494293213,
2007-10-04,108.85482788085938,5.211368083953857,
2007-10-05,110.14814758300781,5.336825847625732,
2007-10-08,109.56153106689453,5.281601905822754,
2007-10-09,110.59339141845703,5.367387294769287,
2007-10-10,110.40962982177734,5.344869136810303,
2007-10-11,109.87955474853516,5.305192947387695,
2007-10-12,110.48738098144531,5.355593681335449,
2007-10-15,109.5544662475586,5.27249002456665,
2007-10-16,108.68510437011719,5.2097578048706055,
2007-10-17,109.01734924316406,5.2194108963012695,
2007-10-18,108.62152099609375,5.188314437866211,
2007-10-19,105.78035736083984,4.8950395584106445,
2007-10-22,106.39525604248047,4.9647393226623535,
2007-10-23,107.25749969482422,5.015674114227295,
2007-10-24,107.05962371826172,5.023714542388916,
2007-10-25,107.31404113769531,5.043553352355957,
2007-10-26,108.57205200195312,5.1615071296691895,
2007-10-29,108.93255615234375,5.1834869384765625,
2007-10-30,108.17623901367188,5.111109256744385,
2007-10-31,109.29998779296875,5.2269182205200195,
2007-11-01,106.74153900146484,4.977070331573486,
2007-11-02,106.86166381835938,4.988866329193115,
2007-11-05,106.0489501953125,4.902010917663574,
2007-11-06,107.47662353515625,5.046770095825195,
2007-11-07,104.5364761352539,4.779233455657959,
2007-11-08,104.00640106201172,4.717040061950684,
2007-11-09,102.57876586914062,4.5980143547058105,
2007-11-12,101.56097412109375,4.519734859466553,
2007-11-13,104.65663146972656,4.7770867347717285,
2007-11-14,104.36683654785156,4.725080490112305,
2007-11-15,102.86152648925781,4.604984283447266,
2007-11-16,103.03813934326172,4.606590270996094,
2007-11-19,101.60340881347656,4.471481800079346,
2007-11-20,102.22537231445312,4.522953033447266,
2007-11-21,100.13336944580078,4.352457046508789,
2007-11-23,101.86492919921875,4.482205867767334,
2007-11-26,99.61742401123047,4.310638904571533,
2007-11-27,100.76241302490234,4.413578510284424,
2007-11-28,103.98519897460938,4.666104316711426,
2007-11-29,104.02053833007812,4.682189464569092,
2007-11-30,105.06654357910156,4.782449245452881,
2007-12-03,104.37391662597656,4.699345111846924,
2007-12-04,103.44100189208984,4.632327079772949,
2007-12-05,105.17256164550781,4.77655029296875,
2007-12-06,106.677978515625,4.910053253173828,
2007-12-07,106.65674591064453,4.921846866607666,
2007-12-10,107.48365020751953,4.981898784637451,
2007-12-11,104.5364761352539,4.71811056137085,
2007-12-12,105.56831359863281,4.801213264465332,
