date,value
1972-10-26,14439.08
1972-10-27,14371.01
1972-10-30,14505.82
1972-10-31,14536.09
1972-11-01,14854.26
1972-11-02,15120.17
1972-11-03,15357.43
1972-11-06,15388.75
1972-11-08,15168.73
1972-11-09,15218.96
1972-11-10,15418.65
1972-11-13,15448.56
1972-11-14,15715.91
1972-11-15,15577.99
1972-11-16,15806.52
1972-11-17,15841.32
1972-11-20,15920.01
1972-11-21,15891.26
1972-11-22,16025.23
1972-11-24,16087.8
1972-11-27,16007.37
1972-11-28,15822.09
1972-11-29,15963.63
1972-11-30,15853.37
1972-12-01,15937.84
1972-12-04,16042.15
1972-12-05,15872.35
1972-12-06,16169.73
1972-12-07,16284.51
1972-12-08,16272.97
1972-12-11,16359.48
1972-12-12,16335.53
1972-12-13,16318.02
1972-12-14,16238.19
1972-12-15,16337.11
1972-12-18,16070.09
1972-12-19,15877.19
1972-12-20,15838.86
1972-12-21,15652.08
1972-12-22,15831.06
1972-12-26,15893.37
1972-12-27,16001.4
1972-12-29,16223.27
1973-01-02,16440.61
1973-01-03,16506.32
1973-01-04,16526.7
1973-01-05,16720.53
1973-01-08,16688.19
1973-01-09,16544.31
1973-01-10,16464.51
1973-01-11,16790.77
1973-01-12,16666.96
1973-01-15,16532.05
1973-01-16,16504.2
1973-01-17,16663.6
1973-01-18,16782.5
1973-01-19,16845.01
1973-01-22,16749.87
1973-01-23,16886.39
1973-01-24,16628.8
1973-01-26,16532.27
1973-01-29,16326.04
1973-01-30,16356.09
1973-01-31,16398.19
1973-02-01,16191.27
1973-02-02,16102.14
1973-02-05,16235.02
1973-02-06,16469.11
1973-02-07,16383.9
1973-02-08,16358.22
1973-02-09,16698.3
1973-02-12,17112.44
1973-02-13,17372.45
1973-02-14,17090.68
1973-02-15,16855.58
1973-02-16,17050.7
1973-02-20,17149.41
1973-02-21,17076.95
1973-02-22,17149.58
1973-02-23,17059.35
1973-02-26,16946.51
1973-02-27,16685.58
1973-02-28,16815.49
1973-03-01,16648.59
1973-03-02,16858.69
1973-03-05,16808.92
1973-03-06,16966.25
1973-03-07,17124.72
1973-03-08,17041.65
1973-03-09,17033.07
1973-03-12,17080.65
1973-03-13,17200.03
1973-03-14,17411.59
1973-03-15,17155.37
1973-03-16,17097.89
1973-03-19,16861.65
1973-03-20,16699.75
1973-03-21,16397.42
1973-03-22,16260.05
1973-03-23,16389.05
1973-03-26,16500.31
1973-03-27,16927.59
1973-03-28,17097
1973-03-29,17294.85
1973-03-30,17004.25
1973-04-02,16782.96
1973-04-03,16544.57
1973-04-04,16411.37
1973-04-05,16263.14
1973-04-06,16315.91
1973-04-09,16557.81
1973-04-10,16920.38
1973-04-11,16975.42
1973-04-12,17045.96
1973-04-13,16879.57
1973-04-16,16665.68
1973-04-17,16585.53
1973-04-18,16731.7
1973-04-19,16780.47
1973-04-23,16730.81
1973-04-24,16407.02
1973-04-25,15848.54
1973-04-26,16120.68
1973-04-27,15803.91
1973-04-30,15677.94
1973-05-01,15662.55
1973-05-02,15917.94
1973-05-03,16379.39
1973-05-04,16558.76
1973-05-07,16511.52
1973-05-08,16688.38
1973-05-09,16419.97
1973-05-10,16205.2
1973-05-11,15976.67
1973-05-14,15488.03
1973-05-15,15669.96
1973-05-16,15673.45
1973-05-17,15388.86
1973-05-18,15302.39
1973-05-21,15116.39
1973-05-22,15339.19
1973-05-23,15492.89
1973-05-24,16019.32
1973-05-25,16112.48
1973-05-29,16023.14
1973-05-30,15691.37
1973-05-31,15549.63
1973-06-01,15407.96
1973-06-04,15306.59
1973-06-05,15608.59
1973-06-06,15454.3
1973-06-07,15750.11
1973-06-08,15999.12
1973-06-11,15912.96
1973-06-12,16226.54
1973-06-13,15983.38
1973-06-14,15731.86
1973-06-15,15426.63
1973-06-18,15150.17
1973-06-19,15393.8
1973-06-20,15567.68
1973-06-21,15348.39
1973-06-22,15335.68
1973-06-25,15006.23
1973-06-26,15202.45
1973-06-27,15347.48
1973-06-28,15600
1973-06-29,15565.48
1973-07-02,15334.28
1973-07-03,14991.63
1973-07-05,15014.54
1973-07-06,14988.12
1973-07-09,15298.14
1973-07-10,15380.95
1973-07-11,15683.48
1973-07-12,15505
1973-07-13,15353.42
1973-07-16,15610.31
1973-07-17,15631.55
1973-07-18,15714.85
1973-07-19,15876.22
1973-07-20,15991.89
1973-07-23,15929.3
1973-07-24,16002.37
1973-07-25,16239.83
1973-07-26,16332.78
1973-07-27,16231.27
1973-07-30,16334.03
1973-07-31,16073.01
1973-08-01,15900.74
1973-08-02,15844.34
1973-08-03,15668.15
1973-08-06,15718
1973-08-07,15719.14
1973-08-08,15456.31
1973-08-09,15609.79
1973-08-10,15323.3
1973-08-13,14865.53
1973-08-14,14694.06
1973-08-15,14784.79
1973-08-16,14640.32
1973-08-17,14623.91
1973-08-20,14434.16
1973-08-21,14263.09
1973-08-22,14143.16
1973-08-23,14393.9
1973-08-24,14454.89
1973-08-27,14669.18
1973-08-28,14798.87
1973-08-29,14952.66
1973-08-30,14939.25
1973-08-31,14980.4
1973-09-04,14914.91
1973-09-05,15101.21
1973-09-06,15274.37
1973-09-07,15267.6
1973-09-10,15124.15
1973-09-11,14853.11
1973-09-12,14767.94
1973-09-13,14780.8
1973-09-14,15106.51
1973-09-17,15042.98
1973-09-18,15053.09
1973-09-19,15337.04
1973-09-20,15472.63
1973-09-21,15501.2
1973-09-24,15384.85
1973-09-25,15572.57
1973-09-26,15762.91
1973-09-27,15766.16
1973-09-28,15661.47
