date,value
1974-01-24,10023.05
1974-01-25,10087.8
1974-01-28,10046.48
1974-01-29,10154.66
1974-01-30,10294.76
1974-01-31,10287.49
1974-02-01,9934.34
1974-02-04,9582.9
1974-02-05,9466.56
1974-02-06,9485.35
1974-02-07,9562.75
1974-02-08,9615.94
1974-02-11,9441.91
1974-02-12,9286.43
1974-02-13,9369.44
1974-02-14,9373.16
1974-02-15,9591.41
1974-02-19,9817.45
1974-02-20,10077.14
1974-02-21,10189.08
1974-02-22,10294.8
1974-02-25,10269.91
1974-02-26,10342.52
1974-02-27,10434.99
1974-02-28,10561.35
1974-03-01,10271.68
1974-03-04,10157.52
1974-03-05,10391.19
1974-03-06,10602.47
1974-03-07,10459.82
1974-03-08,10721.74
1974-03-11,10931.75
1974-03-12,11067.01
1974-03-13,10897.91
1974-03-14,10910.69
1974-03-15,10875.57
1974-03-18,10592.93
1974-03-19,10489.08
1974-03-20,10618.05
1974-03-21,10556.94
1974-03-22,10566.91
1974-03-25,10775.19
1974-03-26,10660.94
1974-03-27,10439.61
1974-03-28,10084.32
1974-03-29,9947.09
1974-04-01,9758.43
1974-04-02,9649.32
1974-04-03,9739.52
1974-04-04,9825.31
1974-04-05,9632.57
1974-04-08,9527.7
1974-04-09,9603.35
1974-04-10,9508.59
1974-04-11,9530.23
1974-04-15,9620.1
1974-04-16,9980.92
1974-04-17,10240.24
1974-04-18,10311.15
1974-04-19,10119.73
1974-04-22,9943.82
1974-04-23,9624.62
1974-04-24,9383.09
1974-04-25,9195.49
1974-04-26,9480.67
1974-04-29,9376.29
1974-04-30,9451.13
1974-05-01,9719.6
1974-05-02,9774.51
1974-05-03,9651.3
1974-05-06,9637.24
1974-05-07,9401.81
1974-05-08,9264.37
1974-05-09,9344.63
1974-05-10,9232.31
1974-05-13,9052.7
1974-05-14,9070.88
1974-05-15,8864.41
1974-05-16,8798.63
1974-05-17,8703.5
1974-05-20,8627.55
1974-05-21,8665.96
1974-05-22,8636.69
1974-05-23,8651.94
1974-05-24,8892.96
1974-05-28,8705.05
1974-05-29,8358.62
1974-05-30,8485.35
1974-05-31,8513.22
1974-06-03,8790.95
1974-06-04,8947.26
1974-06-05,9057.34
1974-06-06,9275.19
1974-06-07,9181.24
1974-06-10,9361.36
1974-06-11,9136.15
1974-06-12,9108.37
1974-06-13,9231.88
1974-06-14,9197.8
1974-06-17,9046
1974-06-18,8941.17
1974-06-19,8820.25
1974-06-20,8603.39
1974-06-21,8312.18
1974-06-24,8365.1
1974-06-25,8467.12
1974-06-26,8172.42
1974-06-27,8016.18
1974-06-28,7826.09
1974-07-01,7828.75
1974-07-02,7574.33
1974-07-03,7413.48
1974-07-05,7306.36
1974-07-08,6941.94
1974-07-09,6997.77
1974-07-10,6974.95
1974-07-11,6984.96
1974-07-12,7434.93
1974-07-15,7459.77
1974-07-16,7416
1974-07-17,7541.45
1974-07-18,7433.34
1974-07-19,7366.14
1974-07-22,7312.81
1974-07-23,7312.77
1974-07-24,7462.05
1974-07-25,7299.17
1974-07-26,7157.95
1974-07-29,7134.53
1974-07-30,7049.51
1974-07-31,6898.65
1974-08-01,6839.85
1974-08-02,6692.04
1974-08-05,6734.27
1974-08-06,6953.1
1974-08-07,7297.57
1974-08-08,7154.79
1974-08-09,7159.49
1974-08-12,7021.67
1974-08-13,6877.32
