date,value
1965-12-21,11048.3
1965-12-22,11033.71
1965-12-23,11035.74
1965-12-27,11054.37
1965-12-28,11073.05
1965-12-29,11058.41
1965-12-30,11060.44
1965-12-31,11045.83
1966-01-03,11047.86
1966-01-04,11049.89
1966-01-05,11068.55
1966-01-06,11087.25
1966-01-07,11089.28
1966-01-10,11074.62
1966-01-11,11093.33
1966-01-12,11112.09
1966-01-13,11097.37
1966-01-14,11099.4
1966-01-17,11101.43
1966-01-18,11103.46
1966-01-19,11105.49
1966-01-20,11090.8
1966-01-21,11092.84
1966-01-24,11078.19
1966-01-25,11080.22
1966-01-26,11065.62
1966-01-27,11051.05
1966-01-28,11020
1966-01-31,10972.7
1966-02-01,10958.39
1966-02-02,10927.83
1966-02-03,10929.88
1966-02-04,10915.69
1966-02-07,10869.23
1966-02-08,10887.4
1966-02-09,10873.33
1966-02-10,10843.24
1966-02-11,10733.91
1966-02-14,10735.97
1966-02-15,10738.04
1966-02-16,10740.11
1966-02-17,10757.96
1966-02-18,10744.24
1966-02-21,10730.56
1966-02-23,10732.63
1966-02-24,10718.99
1966-02-25,10705.38
1966-02-28,10660.62
1966-03-01,10662.7
1966-03-02,10664.78
1966-03-03,10666.86
1966-03-04,10684.51
1966-03-07,10702.21
1966-03-08,10735.63
1966-03-09,10753.45
1966-03-10,10739.78
1966-03-11,10726.14
1966-03-14,10743.93
1966-03-15,10809.21
1966-03-16,10827.2
1966-03-17,10861.21
1966-03-18,10879.33
1966-03-21,10913.6
1966-03-22,10931.83
1966-03-23,10982.64
1966-03-24,10952.13
1966-03-25,10905.62
1966-03-28,10923.83
1966-03-29,10925.9
1966-03-30,11025.6
1966-03-31,11027.66
1966-04-01,11046.17
1966-04-04,11048.23
1966-04-05,11066.78
1966-04-06,11035.88
1966-04-07,11005.15
1966-04-11,11007.21
1966-04-12,11009.28
1966-04-13,10995.01
1966-04-14,10964.5
1966-04-15,10950.35
1966-04-18,10968.65
1966-04-19,10954.49
1966-04-20,10924.21
1966-04-21,10942.44
1966-04-22,10960.71
1966-04-25,10946.58
1966-04-26,10932.5
1966-04-27,10934.58
1966-04-28,10920.53
1966-04-29,10922.61
1966-05-02,10908.6
1966-05-03,10910.68
1966-05-04,10912.77
1966-05-05,10914.85
1966-05-06,10949.18
1966-05-09,10999.92
1966-05-10,11018.31
1966-05-11,10987.78
1966-05-12,11006.14
1966-05-13,11008.22
1966-05-16,11010.31
1966-05-17,11012.39
1966-05-18,11014.47
1966-05-19,11016.55
1966-05-20,11018.64
1966-05-23,10988.14
1966-05-24,10957.81
1966-05-25,10959.9
1966-05-26,10913.64
1966-05-27,10915.73
1966-05-31,10917.83
1966-06-01,10952.1
1966-06-02,10970.35
1966-06-03,10972.44
1966-06-06,10974.54
1966-06-07,10944.32
1966-06-08,10930.32
1966-06-09,10916.36
1966-06-10,10918.46
1966-06-13,10920.56
1966-06-14,10922.66
1966-06-15,10956.92
1966-06-16,10926.82
1966-06-17,10961.09
1966-06-20,10995.53
1966-06-21,11030.14
1966-06-22,11015.95
1966-06-23,11001.79
1966-06-24,10971.5
1966-06-27,10941.36
1966-06-28,10879.44
1966-06-29,10881.55
1966-06-30,10820.25
1966-07-01,10806.61
1966-07-05,10824.47
1966-07-06,10842.38
1966-07-07,10860.32
1966-07-08,10846.6
1966-07-11,10785.7
1966-07-12,10756.56
1966-07-13,10758.68
1966-07-14,10745.23
1966-07-15,10747.35
1966-07-18,10780.67
1966-07-19,10798.45
1966-07-20,10816.27
1966-07-21,10802.68
1966-07-22,10820.51
1966-07-25,10854.17
1966-07-26,10856.29
1966-07-27,10858.41
1966-07-28,10813.22
1966-07-29,10799.66
1966-08-01,10801.79
1966-08-02,10819.61
1966-08-03,10806.04
1966-08-04,10808.16
1966-08-05,10794.63
1966-08-08,10812.42
1966-08-09,10798.88
1966-08-10,10816.68
1966-08-11,10803.14
1966-08-12,10805.27
1966-08-15,10776.15
1966-08-16,10716.2
1966-08-17,10672.17
