date,value
1888-08-22,17449.45
1888-08-23,17452.00
1888-08-24,17409.04
1888-08-27,17763.81
1888-08-28,17938.48
1888-08-29,17866.08
1888-08-30,17862.87
1888-08-31,17813.64
1888-09-04,18241.23
1888-09-05,18354.18
1888-09-06,18158.54
1888-09-07,18363.98
1888-09-10,18191.64
1888-09-11,18356.61
1888-09-12,18265.92
1888-09-13,17710.50
1888-09-14,17478.45
1888-09-17,17282.07
1888-09-18,17634.99
1888-09-19,18037.07
1888-09-20,18033.84
1888-09-21,17708.19
1888-09-24,17410.91
1888-09-25,17494.24
1888-09-26,17772.97
1888-09-27,18186.94
1888-09-28,18430.04
1888-10-01,18639.36
1888-10-02,18346.33
1888-10-03,18278.97
1888-10-04,18370.08
1888-10-05,18155.71
1888-10-08,17819.91
1888-10-09,18153.02
1888-10-10,17951.70
1888-10-11,18071.02
1888-10-12,18161.58
1888-10-15,17767.49
1888-10-16,17903.51
1888-10-17,17877.66
1888-10-18,18100.99
1888-10-19,17882.61
1888-10-22,17758.29
1888-10-23,17819.17
1888-10-24,17718.23
1888-10-25,17779.03
1888-10-26,17926.55
1888-10-29,17500.62
1888-10-30,17652.70
1888-10-31,17742.13
1888-11-01,17947.10
1888-11-02,17834.27
1888-11-05,18045.50
1888-11-07,18188.19
1888-11-08,17963.72
1888-11-09,18007.47
1888-11-12,17627.41
1888-11-13,17354.85
1888-11-14,17500.46
1888-11-15,17372.00
1888-11-16,17489.15
1888-11-19,17286.41
1888-11-20,17494.23
1888-11-21,17017.00
1888-11-22,16997.58
1888-11-23,17158.52
1888-11-26,16895.57
1888-11-27,17263.84
1888-11-28,17210.21
1888-12-03,16504.83
1888-12-04,16363.69
1888-12-05,16206.60
1888-12-06,16622.06
1888-12-07,16697.57
1888-12-10,16388.28
1888-12-11,16618.00
1888-12-12,16949.44
1888-12-13,16772.78
1888-12-14,16597.07
1888-12-17,17117.21
1888-12-18,16917.15
1888-12-19,17195.22
1888-12-20,17204.02
1888-12-21,17496.76
1888-12-24,18174.84
1888-12-26,18148.94
1888-12-27,17911.73
1888-12-28,17926.86
1888-12-31,18105.33
1889-01-02,17921.23
1889-01-03,17720.61
1889-01-04,17741.47
1889-01-07,17831.95
1889-01-08,17660.97
1889-01-09,17832.25
1889-01-10,17829.90
1889-01-11,18025.21
1889-01-14,18402.73
1889-01-15,18146.40
1889-01-16,17956.40
1889-01-17,18169.80
1889-01-18,17950.38
1889-01-21,18105.41
1889-01-22,17980.09
1889-01-23,17855.23
1889-01-24,17905.19
1889-01-25,17966.85
1889-01-28,18028.60
1889-01-29,18154.68
1889-01-30,18158.15
1889-01-31,18378.39
1889-02-01,18717.80
1889-02-04,18489.33
1889-02-05,18415.96
1889-02-06,18572.77
1889-02-07,18706.53
1889-02-08,18424.72
1889-02-11,18634.60
1889-02-12,18537.25
1889-02-13,18540.71
1889-02-14,18662.46
1889-02-15,18749.00
1889-02-18,18752.46
1889-02-19,18524.00
1889-02-20,18521.55
1889-02-21,18306.38
1889-02-25,18280.47
1889-02-26,18424.78
1889-02-27,18275.05
1889-02-28,18319.58
1889-03-01,18522.75
1889-03-04,18679.76
1889-03-05,18487.51
1889-03-06,18349.39
1889-03-07,18388.10
1889-03-08,18297.44
1889-03-11,18077.94
1889-03-12,18069.73
1889-03-13,17962.41
1889-03-14,17768.26
1889-03-15,17436.18
1889-03-18,17062.99
1889-03-19,17454.66
1889-03-20,17549.92
1889-03-21,17674.42
1889-03-22,17578.19
1889-03-25,17453.22
1889-03-26,17403.89
1889-03-27,17597.12
1889-03-28,17454.70
1889-03-29,17179.92
1889-04-01,17326.00
1889-04-02,17547.53
1889-04-03,17422.75
1889-04-04,17667.94
1889-04-05,17891.55
1889-04-08,17701.23
1889-04-09,17861.00
1889-04-10,18068.22
1889-04-11,18229.58
1889-04-12,18279.50
1889-04-15,18104.90
1889-04-16,18060.55
1889-04-17,18069.12
1889-04-18,18083.57
1889-04-22,18203.78
1889-04-23,18029.63
1889-04-24,18167.24
1889-04-25,18476.11
1889-04-26,18383.81
1889-05-02,18617.45
1889-05-03,18757.19
1889-05-06,18777.81
1889-05-07,18654.85
1889-05-08,18776.80
1889-05-09,18629.93
1889-05-10,18483.66
1889-05-13,18741.52
1889-05-14,18702.38
1889-05-15,18824.43
1889-05-16,18892.96
1889-05-17,18907.64
1889-05-20,19204.28
1889-05-21,19243.23
1889-05-22,19336.67
1889-05-23,19691.12
1889-05-24,19626.47
1889-05-27,19879.62
1889-05-28,20079.01
1889-05-29,19871.62
1889-05-31,20027.92
1889-06-03,19981.23
1889-06-04,19940.76
1889-06-05,20164.98
1889-06-06,20217.15
1889-06-07,20219.80
1889-06-10,20296.81
1889-06-11,20448.43
1889-06-12,20519.61
1889-06-13,20509.78
1889-06-14,20275.38
1889-06-17,20247.02
1889-06-18,20485.15
1889-06-19,20219.80
1889-06-20,20259.60
1889-06-21,20147.33
1889-06-24,19981.79
1889-06-25,19997.11
1889-06-26,20006.22
1889-06-27,19853.75
1889-06-28,19670.93
1889-07-01,19790.90
1889-07-02,19528.07
1889-07-03,19138.14
1889-07-05,19086.36
1889-07-08,18688.85
1889-07-09,18739.77
