series,variant,from_id,to_id,from_frac,from_X,to_frac,to_X,dist_all,dist_risk,dist_return,diff_cagr,diff_ann_vol,diff_sharpe,diff_sortino,diff_max_dd,diff_calmar,diff_mdd_duration_days,diff_log_final_wealth,diff_worst_month
mkt,primary,half_x100,half_x100,half,100,half,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,primary,half_x100,quarter_x100,half,100,quarter,100,0.4067557430354434,0.8016409402769625,0.06908031465088305,0.003945256604821784,-0.10656998700187081,0.0,0.0,0.06181466814735859,0.006607295159462782,-4978.0,0.3794259155634272,0.21516456499078596
mkt,primary,quarter_x100,full_x0,quarter,100,full,0,2.2712456289605156,1.607813249895106,2.633296871417463,0.10902667398240473,0.3505252104206492,0.3396038213733062,0.4910211888284835,-0.061269921686641804,0.10676123175665803,-6641.0,9.952480311092806,-0.3257850269592947
mkt,primary,quarter_x100,half_x0,quarter,100,half,0,1.8480371200973158,0.7731741008810631,2.2976378631382492,0.07819623537511244,0.12195897003392128,0.3396038213733062,0.4910211888284835,0.017820658300984338,0.0860502234699888,-9689.0,7.237276414215268,-0.0802880667395568
mkt,primary,quarter_x100,quarter_x0,quarter,100,quarter,0,1.808024901772786,1.3457133497982081,1.9964988447265801,0.04124382903613512,0.007682319394011594,0.3396038213733062,0.4910211888284835,0.25473778436047023,0.07659886882139028,-10538.0,3.8825153440678375,0.08490144154377044
mkt,primary,quarter_x100,full_x10,quarter,100,full,10,1.8615557902577495,1.6600686687748778,2.086921697524677,0.08112329541513241,0.34173944138636575,0.28643498648452614,0.40477838092992363,-0.06289674645065313,0.07856672960459432,-6062.0,7.498255665549847,-0.3813329967331933
mkt,primary,quarter_x100,half_x10,quarter,100,half,10,1.5244541824165811,0.7098267785859128,1.9029849964936008,0.06369709526127512,0.11756786120305476,0.28643498648452614,0.40477838092992363,-0.0018726562564433946,0.0678741982229861,-7743.0,5.934363583132322,-0.1189172733533882
mkt,primary,quarter_x100,quarter_x10,quarter,100,quarter,10,1.5039416007734172,1.14348479368717,1.6626544964757788,0.03398135317261443,0.005488668361032137,0.28643498648452614,0.40477838092992363,0.21266465910906573,0.05960162802127674,-9570.0,3.209718747601037,0.06260378010205692
mkt,primary,quarter_x100,full_x25,quarter,100,full,25,1.4330989481458953,1.6072499848460335,1.492151724030702,0.05070791279106547,0.3350359593557996,0.22441913222892335,0.3116688616782545,-0.06422957984388589,0.04797846732464634,-2366.0,4.752519367239957,-0.3813329967331933
mkt,primary,quarter_x100,half_x25,quarter,100,half,25,1.179097213139461,0.6473580554408953,1.4650235883318012,0.04795555129295334,0.11421839573944029,0.22441913222892335,0.3116688616782545,-0.03122348292222299,0.04822966559970588,-5891.0,4.500284180884613,-0.1189172733533882
mkt,primary,quarter_x100,quarter_x25,quarter,100,quarter,25,1.1102018111176326,0.7781700588371392,1.290239611895185,0.026119718722477828,0.003816311812359169,0.22441913222892335,0.3116688616782545,0.1421111500505261,0.04058705979579889,-6530.0,2.476268611913778,0.06260378010205692
mkt,primary,quarter_x100,full_x100,quarter,100,full,100,1.4061205692395222,2.131761650795903,0.8507591815897493,-0.04804354585603664,0.31972384615773247,0.0,0.0,-0.06459277618941772,-0.050806116389197714,19742.0,-4.7216258643408535,-0.4885232638644049
mkt,primary,quarter_x100,half_x100,quarter,100,half,100,0.4067557430354434,0.8016409402769625,0.06908031465088305,-0.003945256604821784,0.10656998700187081,0.0,0.0,-0.06181466814735859,-0.006607295159462782,4978.0,-0.3794259155634272,-0.21516456499078596
mkt,primary,quarter_x100,quarter_x100,quarter,100,quarter,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,full_x0,full_x0,full,0,full,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,full_x0,half_x0,full,0,half,0,1.1325933023570385,1.585708864093164,0.8277992066440076,-0.04266315678017757,-0.18009209289021952,0.0,0.0,0.31944169490571706,0.014620765268123115,-4205.0,-3.387088599571996,0.2753578424176306
mkt,walkforward,full_x0,quarter_x0,full,0,quarter,0,1.8072758867486518,2.347697195788219,1.5049458734583154,-0.07698010825539282,-0.2701294919429086,0.0,0.0,0.5874923232105717,0.05130821814599584,-4836.0,-6.207390192227182,0.42577107002669956
mkt,walkforward,full_x0,full_x10,full,0,full,10,0.4944808742383791,0.23175941655877955,0.5809808856259554,-0.026820079910446853,-0.04285725007370034,-0.05488107676292309,-0.08459240590097195,-0.0035539931156213234,-0.02893150744218123,287.0,-2.1143293750944157,-0.033226893134639224
mkt,walkforward,full_x0,half_x10,full,0,half,10,1.2884112661493388,1.4962607122616087,1.1916174113807874,-0.0596918248345574,-0.20151745323132403,-0.05488107676292309,-0.08459240590097195,0.2750745705780052,-0.022592506298078796,-3921.0,-4.775504848984172,0.21523421928292985
mkt,walkforward,full_x0,quarter_x10,full,0,quarter,10,1.804446350474018,2.200004949952604,1.7094983445259302,-0.08623160164916384,-0.28083773860112465,-0.05488107676292309,-0.08459240590097195,0.5427403796456164,0.004377008365676643,-4096.0,-6.983115596215484,0.37891028110449265
mkt,walkforward,full_x0,full_x25,full,0,full,25,0.9931481470337613,0.5194295549708735,1.1742101421821727,-0.05362601882594037,-0.1059096954987842,-0.11553640349966798,-0.1710843886839215,0.04802342596496356,-0.05119837640854434,139.0,-4.278470880018828,0.037457443692859305
mkt,walkforward,full_x0,half_x25,full,0,half,25,1.5919064062904966,1.707532597445654,1.6142987317247108,-0.07781306337755878,-0.23303901085132495,-0.11553640349966798,-0.1710843886839215,0.3500670571586806,-0.03550012787602794,-3865.0,-6.276958604087472,0.26548132176913486
mkt,walkforward,full_x0,quarter_x25,full,0,quarter,25,1.9869249889309928,2.341429221366077,1.9666419186381534,-0.09631537711511554,-0.29659141979490344,-0.11553640349966798,-0.1710843886839215,0.6015926220840763,0.003541774649298557,-4029.0,-7.836327202723508,0.4084606436149695
mkt,walkforward,full_x0,full_x100,full,0,full,100,2.5068054141203326,1.8276148981205458,2.9264461725965707,-0.11540559266736207,-0.2846703060786315,-0.40453299909103974,-0.5691064834827718,0.3385753849523675,-0.10006233578350826,3401.0,-9.474130248703474,0.2667463416620369
mkt,walkforward,full_x0,half_x100,full,0,half,100,2.5367660492768023,2.3379691845626973,2.940779742157794,-0.11631362251912733,-0.32238109210730337,-0.40453299909103974,-0.5691064834827718,0.6405700543328785,-0.041177536848322774,-1677.0,-9.55278160741528,0.4092531382918685
mkt,walkforward,full_x0,quarter_x100,full,0,quarter,100,2.700504309545424,2.697985888926226,2.9568326094870097,-0.11732671626785882,-0.3411954365404536,-0.40453299909103974,-0.5691064834827718,0.7907668962521118,0.07120476652805169,-2163.0,-9.640614702213313,0.4890657959828022
mkt,walkforward,half_x0,full_x0,half,0,full,0,1.1325933023570385,1.585708864093164,0.8277992066440076,0.04266315678017757,0.18009209289021952,0.0,0.0,-0.31944169490571706,-0.014620765268123115,4205.0,3.387088599571996,-0.2753578424176306
mkt,walkforward,half_x0,half_x0,half,0,half,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,half_x0,quarter_x0,half,0,quarter,0,0.7435157749939345,0.8195946980945101,0.6772022742770167,-0.034316951475215254,-0.09003739905268905,0.0,0.0,0.2680506283048546,0.03668745287787273,-631.0,-2.820301592655186,0.15041322760906894
mkt,walkforward,half_x0,full_x10,half,0,full,10,1.0181679730310496,1.5801055456390325,0.40513261162347647,0.015843076869730716,0.13723484281651918,-0.05488107676292309,-0.08459240590097195,-0.3229956880213384,-0.043552272710304346,4492.0,1.2727592244775803,-0.30858473555226984
mkt,walkforward,half_x0,half_x10,half,0,half,10,0.43556550560079604,0.229552517869721,0.42495514450877536,-0.01702866805437983,-0.02142536034110451,-0.05488107676292309,-0.08459240590097195,-0.04436712432771184,-0.03721327156620191,284.0,-1.3884162494121757,-0.060123623134700765
mkt,walkforward,half_x0,quarter_x10,half,0,quarter,10,0.7881675536629269,0.7152616459124058,0.9005117766146761,-0.04356844486898627,-0.10074564571090512,-0.05488107676292309,-0.08459240590097195,0.22329868473989933,-0.010243756902446471,109.0,-3.596026996643488,0.10355243868686204
mkt,walkforward,half_x0,full_x25,half,0,full,25,1.022453130501604,1.3005873513235138,0.5807448722579369,-0.0109628620457628,0.07418239739143531,-0.11553640349966798,-0.1710843886839215,-0.2714182689407535,-0.06581914167666746,4344.0,-0.8913822804468321,-0.2379003987247713
mkt,walkforward,half_x0,half_x25,half,0,half,25,0.7632279368158675,0.2669546177891022,0.878792056924242,-0.03514990659738121,-0.05294691796110543,-0.11553640349966798,-0.1710843886839215,0.03062536225296353,-0.05012089314415105,340.0,-2.889870004515476,-0.009876520648495757
mkt,walkforward,half_x0,quarter_x25,half,0,quarter,25,1.0118220692116715,0.8742706308489144,1.1925018534498086,-0.05365222033493796,-0.1164993269046839,-0.11553640349966798,-0.1710843886839215,0.2821509271783592,-0.011078990618824558,176.0,-4.449238603151512,0.13310280119733886
mkt,walkforward,half_x0,full_x100,half,0,full,100,2.217617307069299,1.63314892605979,2.341255443524331,-0.0727424358871845,-0.10457821318841194,-0.40453299909103974,-0.5691064834827718,0.019133690046650442,-0.11468310105163138,7606.0,-6.0870416491314785,-0.008611500755593693
mkt,walkforward,half_x0,half_x100,half,0,half,100,1.8774216446040848,1.1274856067374406,2.3526859708980226,-0.07365046573894976,-0.14228899921708385,-0.40453299909103974,-0.5691064834827718,0.32112835942716145,-0.05579830211644589,2528.0,-6.165693007843285,0.13389529587423787
mkt,walkforward,half_x0,quarter_x100,half,0,quarter,100,1.951399327240572,1.4169623817736983,2.3655490813563045,-0.07466355948768125,-0.16110334365023404,-0.40453299909103974,-0.5691064834827718,0.4713252013463948,0.056584001259928574,2042.0,-6.253526102641316,0.21370795356517158
mkt,walkforward,quarter_x0,full_x0,quarter,0,full,0,1.8072758867486518,2.347697195788219,1.5049458734583154,0.07698010825539282,0.2701294919429086,0.0,0.0,-0.5874923232105717,-0.05130821814599584,4836.0,6.207390192227182,-0.42577107002669956
mkt,walkforward,quarter_x0,half_x0,quarter,0,half,0,0.7435157749939345,0.8195946980945101,0.6772022742770167,0.034316951475215254,0.09003739905268905,0.0,0.0,-0.2680506283048546,-0.03668745287787273,631.0,2.820301592655186,-0.15041322760906894
mkt,walkforward,quarter_x0,quarter_x0,quarter,0,quarter,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,quarter_x0,full_x10,quarter,0,full,10,1.652640639086371,2.330926747998096,1.0205114328741416,0.05016002834494597,0.22727224186920825,-0.05488107676292309,-0.08459240590097195,-0.591046316326193,-0.08023972558817707,5123.0,4.093060817132766,-0.4589979631613388
mkt,walkforward,quarter_x0,half_x10,quarter,0,half,10,0.8378767827412533,0.9509129492902039,0.431099047679626,0.017288283420835424,0.06861203871158454,-0.05488107676292309,-0.08459240590097195,-0.31241775263256644,-0.07390072444407464,915.0,1.4318853432430103,-0.2105368507437697
mkt,walkforward,quarter_x0,quarter_x10,quarter,0,quarter,10,0.45739336030234745,0.2289074092703952,0.3202469111900986,-0.009251493393771015,-0.01070824665821607,-0.05488107676292309,-0.08459240590097195,-0.044751943564955265,-0.0469312097803192,740.0,-0.7757254039883019,-0.04686078892220691
mkt,walkforward,quarter_x0,full_x25,quarter,0,full,25,1.518807010977456,2.0190604725109282,0.7102174521110811,0.023354089429452454,0.16421979644412438,-0.11553640349966798,-0.1710843886839215,-0.5394688972456081,-0.10250659455454018,4975.0,1.9289193122083539,-0.38831362633384026
mkt,walkforward,quarter_x0,half_x25,quarter,0,half,25,0.8793748232861669,0.7159682016557383,0.5396570609916781,-0.0008329551221659542,0.037090481091583624,-0.11553640349966798,-0.1710843886839215,-0.23742526605189107,-0.08680834602202378,971.0,-0.06956841186029017,-0.1602897482575647
mkt,walkforward,quarter_x0,quarter_x25,quarter,0,quarter,25,0.6231038022883169,0.21479681355122154,0.6634925038275915,-0.019335268859722705,-0.026461927851994846,-0.11553640349966798,-0.1710843886839215,0.014100298873504613,-0.047766443496697286,807.0,-1.628937010496326,-0.017310426411730084
mkt,walkforward,quarter_x0,full_x100,quarter,0,full,100,2.236685419511378,1.8187378047802931,1.9945578556199715,-0.038425484411969246,-0.01454081413572289,-0.40453299909103974,-0.5691064834827718,-0.24891693825820416,-0.1513705539295041,8237.0,-3.266740056476292,-0.15902472836466264
mkt,walkforward,quarter_x0,half_x100,quarter,0,half,100,1.6724017153925892,0.70119192660565,2.0017479085144534,-0.03933351426373451,-0.0522516001643948,-0.40453299909103974,-0.5691064834827718,0.05307773112230685,-0.09248575499431862,3159.0,-3.3453914151880992,-0.01651793173483107
mkt,walkforward,quarter_x0,quarter_x100,quarter,0,quarter,100,1.5267185571439046,0.7784802426690308,2.009942459036119,-0.04034660801246599,-0.071065944597545,-0.40453299909103974,-0.5691064834827718,0.20327457304154017,0.019896548382055845,2673.0,-3.43322450998613,0.06329472595610264
mkt,walkforward,full_x10,full_x0,full,10,full,0,0.4944808742383791,0.23175941655877955,0.5809808856259554,0.026820079910446853,0.04285725007370034,0.05488107676292309,0.08459240590097195,0.0035539931156213234,0.02893150744218123,-287.0,2.1143293750944157,0.033226893134639224
mkt,walkforward,full_x10,half_x0,full,10,half,0,1.0181679730310496,1.5801055456390325,0.40513261162347647,-0.015843076869730716,-0.13723484281651918,0.05488107676292309,0.08459240590097195,0.3229956880213384,0.043552272710304346,-4492.0,-1.2727592244775803,0.30858473555226984
mkt,walkforward,full_x10,quarter_x0,full,10,quarter,0,1.652640639086371,2.330926747998096,1.0205114328741416,-0.05016002834494597,-0.22727224186920825,0.05488107676292309,0.08459240590097195,0.591046316326193,0.08023972558817707,-5123.0,-4.093060817132766,0.4589979631613388
mkt,walkforward,full_x10,full_x10,full,10,full,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,full_x10,half_x10,full,10,half,10,1.004646600463542,1.4620425604024114,0.6438817150835704,-0.032871744924110546,-0.1586602031576237,0.0,0.0,0.27862856369362654,0.006339001144102435,-4208.0,-2.661175473889756,0.24846111241756907
mkt,walkforward,full_x10,quarter_x10,full,10,quarter,10,1.5371963716779955,2.1668134928235445,1.1707551754118342,-0.059411521738716985,-0.23798048852742432,0.0,0.0,0.5462943727612377,0.033308515807857875,-4383.0,-4.868786221121068,0.4121371742391319
mkt,walkforward,full_x10,full_x25,full,10,full,25,0.5073197931683103,0.3777044681709863,0.5933483304420902,-0.026805938915493516,-0.06305244542508387,-0.0606553267367449,-0.08649198278294956,0.051577419080584885,-0.02226686896636311,-148.0,-2.1641415049244124,0.07068433682749853
mkt,walkforward,full_x10,half_x25,full,10,half,25,1.2438889127781398,1.6687134411467512,1.0406562620724091,-0.050992983467111924,-0.1901817607776246,-0.0606553267367449,-0.08649198278294956,0.3536210502743019,-0.006568620433846706,-4152.0,-4.162629228993056,0.2987082149037741
mkt,walkforward,full_x10,quarter_x25,full,10,quarter,25,1.6910024757447009,2.3075231640885296,1.4004755628484622,-0.06949529720466868,-0.2537341697212031,-0.0606553267367449,-0.08649198278294956,0.6051466151996976,0.03247328209147979,-4316.0,-5.721997827629092,0.4416875367496087
mkt,walkforward,full_x10,full_x100,full,10,full,100,2.0469507489943477,1.7137792492679864,2.3619782061797596,-0.08858551275691522,-0.24181305600493114,-0.34965192232811665,-0.4845140775817999,0.3421293780679888,-0.07113082834132703,3114.0,-7.359800873609059,0.29997323479667615
mkt,walkforward,full_x10,half_x100,full,10,half,100,2.140021195252951,2.281361947008873,2.3757037312374885,-0.08949354260868048,-0.27952384203360303,-0.34965192232811665,-0.4845140775817999,0.6441240474484998,-0.012246029406141543,-1964.0,-7.4384522323208655,0.4424800314265077
mkt,walkforward,full_x10,quarter_x100,full,10,quarter,100,2.415345510800175,2.6540756961250844,2.3910989508793694,-0.09050663635741196,-0.29833818646675325,-0.34965192232811665,-0.4845140775817999,0.7943208893677332,0.10013627397023292,-2450.0,-7.526285327118896,0.5222926891174414
mkt,walkforward,half_x10,full_x0,half,10,full,0,1.2884112661493388,1.4962607122616087,1.1916174113807874,0.0596918248345574,0.20151745323132403,0.05488107676292309,0.08459240590097195,-0.2750745705780052,0.022592506298078796,3921.0,4.775504848984172,-0.21523421928292985
mkt,walkforward,half_x10,half_x0,half,10,half,0,0.43556550560079604,0.229552517869721,0.42495514450877536,0.01702866805437983,0.02142536034110451,0.05488107676292309,0.08459240590097195,0.04436712432771184,0.03721327156620191,-284.0,1.3884162494121757,0.060123623134700765
mkt,walkforward,half_x10,quarter_x0,half,10,quarter,0,0.8378767827412533,0.9509129492902039,0.431099047679626,-0.017288283420835424,-0.06861203871158454,0.05488107676292309,0.08459240590097195,0.31241775263256644,0.07390072444407464,-915.0,-1.4318853432430103,0.2105368507437697
mkt,walkforward,half_x10,full_x10,half,10,full,10,1.004646600463542,1.4620425604024114,0.6438817150835704,0.032871744924110546,0.1586602031576237,0.0,0.0,-0.27862856369362654,-0.006339001144102435,4208.0,2.661175473889756,-0.24846111241756907
mkt,walkforward,half_x10,half_x10,half,10,half,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,half_x10,quarter_x10,half,10,quarter,10,0.6280837569652186,0.8073351485938945,0.5269000819969174,-0.02653977681460644,-0.07932028536980061,0.0,0.0,0.26766580906761117,0.02696951466375544,-175.0,-2.2076107472313122,0.1636760618215628
mkt,walkforward,half_x10,full_x25,half,10,full,25,0.8027195317780128,1.1696585296694435,0.3023167105259991,0.006065806008617031,0.09560775773253982,-0.0606553267367449,-0.08649198278294956,-0.22705114461304166,-0.028605870110465545,4060.0,0.4970339689653436,-0.17777677559007055
mkt,walkforward,half_x10,half_x25,half,10,half,25,0.3683032492775229,0.256740323676287,0.4539070420729841,-0.018121238543001378,-0.03152155762000092,-0.0606553267367449,-0.08649198278294956,0.07499248658067537,-0.012907621577949141,56.0,-1.5014537551033005,0.05024710248620501
mkt,walkforward,half_x10,quarter_x25,half,10,quarter,25,0.8091449403807266,0.969165805403609,0.7799388006350018,-0.03662355228055813,-0.09507396656357939,-0.0606553267367449,-0.08649198278294956,0.32651805150607105,0.026134280947377353,-108.0,-3.0608223537393364,0.19322642433203963
mkt,walkforward,half_x10,full_x100,half,10,full,100,1.8593899182589966,1.561227232880844,1.9313942600777654,-0.05571376783280467,-0.08315285284730743,-0.34965192232811665,-0.4845140775817999,0.06350081437436228,-0.07746982948542946,7322.0,-4.698625399719303,0.05151212237910707
mkt,walkforward,half_x10,half_x100,half,10,half,100,1.5600457214744126,1.1747410213780283,1.9420664024558143,-0.05662179768456994,-0.12086363887597934,-0.34965192232811665,-0.4845140775817999,0.3654954837548733,-0.018585030550243978,2244.0,-4.7772767584311095,0.19401891900893864
mkt,walkforward,half_x10,quarter_x100,half,10,quarter,100,1.808164764405753,1.498578756016773,1.954115009643479,-0.057634891433301416,-0.13967798330912953,-0.34965192232811665,-0.4845140775817999,0.5156923256741066,0.09379727282613048,1758.0,-4.86510985322914,0.27383157669987235
mkt,walkforward,quarter_x10,full_x0,quarter,10,full,0,1.804446350474018,2.200004949952604,1.7094983445259302,0.08623160164916384,0.28083773860112465,0.05488107676292309,0.08459240590097195,-0.5427403796456164,-0.004377008365676643,4096.0,6.983115596215484,-0.37891028110449265
mkt,walkforward,quarter_x10,half_x0,quarter,10,half,0,0.7881675536629269,0.7152616459124058,0.9005117766146761,0.04356844486898627,0.10074564571090512,0.05488107676292309,0.08459240590097195,-0.22329868473989933,0.010243756902446471,-109.0,3.596026996643488,-0.10355243868686204
mkt,walkforward,quarter_x10,quarter_x0,quarter,10,quarter,0,0.45739336030234745,0.2289074092703952,0.3202469111900986,0.009251493393771015,0.01070824665821607,0.05488107676292309,0.08459240590097195,0.044751943564955265,0.0469312097803192,-740.0,0.7757254039883019,0.04686078892220691
mkt,walkforward,quarter_x10,full_x10,quarter,10,full,10,1.5371963716779955,2.1668134928235445,1.1707551754118342,0.059411521738716985,0.23798048852742432,0.0,0.0,-0.5462943727612377,-0.033308515807857875,4383.0,4.868786221121068,-0.4121371742391319
mkt,walkforward,quarter_x10,half_x10,quarter,10,half,10,0.6280837569652186,0.8073351485938945,0.5269000819969174,0.02653977681460644,0.07932028536980061,0.0,0.0,-0.26766580906761117,-0.02696951466375544,175.0,2.2076107472313122,-0.1636760618215628
mkt,walkforward,quarter_x10,quarter_x10,quarter,10,quarter,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,quarter_x10,full_x25,quarter,10,full,25,1.2781713602066365,1.8421484502627363,0.7035415774255911,0.03260558282322347,0.17492804310234045,-0.0606553267367449,-0.08649198278294956,-0.4947169536806528,-0.055575384774220984,4235.0,2.704644716196656,-0.34145283741163335
mkt,walkforward,quarter_x10,half_x25,quarter,10,half,25,0.502966321134584,0.5557797679249915,0.32447039819814366,0.008418538271605061,0.047798727749799694,-0.0606553267367449,-0.08649198278294956,-0.1926733224869358,-0.03987713624170458,231.0,0.7061569921280118,-0.11342895933535779
mkt,walkforward,quarter_x10,quarter_x25,quarter,10,quarter,25,0.26179676247142075,0.16345529505327605,0.34334771363961974,-0.01008377546595169,-0.015753681193778776,-0.0606553267367449,-0.08649198278294956,0.05885224243845988,-0.0008352337163780865,67.0,-0.8532116065080242,0.029550362510476824
mkt,walkforward,quarter_x10,full_x100,quarter,10,full,100,1.8371474728561952,1.620560288442715,1.6834968506566832,-0.02917399101819823,-0.003832567477506821,-0.34965192232811665,-0.4845140775817999,-0.2041649946932489,-0.1044393441491849,7497.0,-2.49101465248799,-0.11216393944245573
mkt,walkforward,quarter_x10,half_x100,quarter,10,half,100,1.3120127080151696,0.5730587235026359,1.690002216444916,-0.030082020869963498,-0.04154335350617873,-0.34965192232811665,-0.4845140775817999,0.09782967468726211,-0.04555454521399942,2419.0,-2.5696660111997973,0.030342857187375838
mkt,walkforward,quarter_x10,quarter_x100,quarter,10,quarter,100,1.4017756717927117,0.762477965300674,1.6974700827469626,-0.031095114618694977,-0.06035769793932893,-0.34965192232811665,-0.4845140775817999,0.24802651660649544,0.06682775816237504,1933.0,-2.657499105997828,0.11015551487830955
mkt,walkforward,full_x25,full_x0,full,25,full,0,0.9931481470337613,0.5194295549708735,1.1742101421821727,0.05362601882594037,0.1059096954987842,0.11553640349966798,0.1710843886839215,-0.04802342596496356,0.05119837640854434,-139.0,4.278470880018828,-0.037457443692859305
mkt,walkforward,full_x25,half_x0,full,25,half,0,1.022453130501604,1.3005873513235138,0.5807448722579369,0.0109628620457628,-0.07418239739143531,0.11553640349966798,0.1710843886839215,0.2714182689407535,0.06581914167666746,-4344.0,0.8913822804468321,0.2379003987247713
mkt,walkforward,full_x25,quarter_x0,full,25,quarter,0,1.518807010977456,2.0190604725109282,0.7102174521110811,-0.023354089429452454,-0.16421979644412438,0.11553640349966798,0.1710843886839215,0.5394688972456081,0.10250659455454018,-4975.0,-1.9289193122083539,0.38831362633384026
mkt,walkforward,full_x25,full_x10,full,25,full,10,0.5073197931683103,0.3777044681709863,0.5933483304420902,0.026805938915493516,0.06305244542508387,0.0606553267367449,0.08649198278294956,-0.051577419080584885,0.02226686896636311,148.0,2.1641415049244124,-0.07068433682749853
mkt,walkforward,full_x25,half_x10,full,25,half,10,0.8027195317780128,1.1696585296694435,0.3023167105259991,-0.006065806008617031,-0.09560775773253982,0.0606553267367449,0.08649198278294956,0.22705114461304166,0.028605870110465545,-4060.0,-0.4970339689653436,0.17777677559007055
mkt,walkforward,full_x25,quarter_x10,full,25,quarter,10,1.2781713602066365,1.8421484502627363,0.7035415774255911,-0.03260558282322347,-0.17492804310234045,0.0606553267367449,0.08649198278294956,0.4947169536806528,0.055575384774220984,-4235.0,-2.704644716196656,0.34145283741163335
mkt,walkforward,full_x25,full_x25,full,25,full,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,full_x25,half_x25,full,25,half,25,0.9063651615300626,1.3550052171263012,0.47858100812555743,-0.02418704455161841,-0.12712931535254074,0.0,0.0,0.302043631193717,0.015698248532516404,-4004.0,-1.998487724068644,0.22802387807627555
mkt,walkforward,full_x25,quarter_x25,full,25,quarter,25,1.3826018327566736,1.97991082984426,0.8483512245398359,-0.04268935828917516,-0.1906817242961192,0.0,0.0,0.5535691961191127,0.0547401510578429,-4168.0,-3.55785632270468,0.37100319992211017
mkt,walkforward,full_x25,full_x100,full,25,full,100,1.5806800071002824,1.3920345155171892,1.7921249023778247,-0.0617795738414217,-0.17876061057984727,-0.28899659559137175,-0.3980220947988503,0.29055195898740394,-0.04886395937496391,3262.0,-5.195659368684646,0.22928889796917762
mkt,walkforward,full_x25,half_x100,full,25,half,100,1.7036537771794562,1.9341007137744968,1.8048401707378343,-0.06268760369318696,-0.21647139660851916,-0.28899659559137175,-0.3980220947988503,0.5925466283679149,0.010020839560221567,-1816.0,-5.274310727396453,0.3717956945990092
mkt,walkforward,full_x25,quarter_x100,full,25,quarter,100,2.0994570435754247,2.3158778725659865,1.819148447553716,-0.06370069744191845,-0.23528574104166936,-0.28899659559137175,-0.3980220947988503,0.7427434702871483,0.12240314293659603,-2302.0,-5.362143822194484,0.4516083522899429
mkt,walkforward,half_x25,full_x0,half,25,full,0,1.5919064062904966,1.707532597445654,1.6142987317247108,0.07781306337755878,0.23303901085132495,0.11553640349966798,0.1710843886839215,-0.3500670571586806,0.03550012787602794,3865.0,6.276958604087472,-0.26548132176913486
mkt,walkforward,half_x25,half_x0,half,25,half,0,0.7632279368158675,0.2669546177891022,0.878792056924242,0.03514990659738121,0.05294691796110543,0.11553640349966798,0.1710843886839215,-0.03062536225296353,0.05012089314415105,-340.0,2.889870004515476,0.009876520648495757
mkt,walkforward,half_x25,quarter_x0,half,25,quarter,0,0.8793748232861669,0.7159682016557383,0.5396570609916781,0.0008329551221659542,-0.037090481091583624,0.11553640349966798,0.1710843886839215,0.23742526605189107,0.08680834602202378,-971.0,0.06956841186029017,0.1602897482575647
mkt,walkforward,half_x25,full_x10,half,25,full,10,1.2438889127781398,1.6687134411467512,1.0406562620724091,0.050992983467111924,0.1901817607776246,0.0606553267367449,0.08649198278294956,-0.3536210502743019,0.006568620433846706,4152.0,4.162629228993056,-0.2987082149037741
mkt,walkforward,half_x25,half_x10,half,25,half,10,0.3683032492775229,0.256740323676287,0.4539070420729841,0.018121238543001378,0.03152155762000092,0.0606553267367449,0.08649198278294956,-0.07499248658067537,0.012907621577949141,-56.0,1.5014537551033005,-0.05024710248620501
mkt,walkforward,half_x25,quarter_x10,half,25,quarter,10,0.502966321134584,0.5557797679249915,0.32447039819814366,-0.008418538271605061,-0.047798727749799694,0.0606553267367449,0.08649198278294956,0.1926733224869358,0.03987713624170458,-231.0,-0.7061569921280118,0.11342895933535779
mkt,walkforward,half_x25,full_x25,half,25,full,25,0.9063651615300626,1.3550052171263012,0.47858100812555743,0.02418704455161841,0.12712931535254074,0.0,0.0,-0.302043631193717,-0.015698248532516404,4004.0,1.998487724068644,-0.22802387807627555
mkt,walkforward,half_x25,half_x25,half,25,half,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mkt,walkforward,half_x25,quarter_x25,half,25,quarter,25,0.5779001796757982,0.7169350648564133,0.36978044953482764,-0.01850231373755675,-0.06355240894357847,0.0,0.0,0.2515255649253957,0.039041902525326494,-164.0,-1.559368598636036,0.14297932184583462
