series,X,financing,f,f_kelly_analytic,cagr_median,cagr_p5,cagr_p25,mean_log_growth,mdd_median,p_dd_50,p_dd_90,p_loss,tw_median
scv,100,letf,1.4,1.000019233789488,0.05346923143114379,-0.0771657199889944,-0.0017023916501004432,0.05053683009007546,-0.8266775332913885,0.9946,0.272,0.2556,3.6774548130193194
scv,100,letf,1.5,1.000019233789488,0.05147320266015687,-0.08806195267481307,-0.007384620501940775,0.048597008528063104,-0.8528798721129771,0.9982,0.3454,0.2768,3.5071572166998006
scv,100,letf,1.6,1.000019233789488,0.049340266029128776,-0.09927880855440553,-0.013419965845150233,0.04625952680242723,-0.875861043021059,0.9992,0.4212,0.2978,3.333561423227647
scv,100,letf,1.7,1.000019233789488,0.04652745356353627,-0.11063391504059328,-0.02009748734327904,0.04351856960909488,-0.8958741958041789,0.9996,0.486,0.3184,3.1172086762554425
scv,100,letf,1.8,1.000019233789488,0.04315409234185941,-0.1220444867228416,-0.027043713675591857,0.040372927118580135,-0.912869998241499,0.9996,0.5506,0.337,2.875488629253902
scv,100,letf,1.9,1.000019233789488,0.03976946982801588,-0.1340263972888821,-0.03424092325689759,0.03681909686330275,-0.9274027872067839,0.9998,0.6164,0.3594,2.6511025880348242
scv,100,letf,2.0,1.000019233789488,0.03574176002085816,-0.14622948306575795,-0.04172145878837846,0.03285253086320807,-0.9399722768255026,1.0,0.6774,0.3768,2.4059532020462857
scv,100,letf,2.1,1.000019233789488,0.03122774081335955,-0.15868844642265834,-0.049671136783346115,0.028478122589330544,-0.950607010978959,1.0,0.7282,0.3936,2.157074882320427
scv,100,letf,2.2,1.000019233789488,0.026402067489278536,-0.17115839722003973,-0.05828728155465715,0.02368486126452996,-0.9594258254762714,1.0,0.7714,0.4152,1.9183946524821756
scv,100,letf,2.3,1.000019233789488,0.021106746745044758,-0.1837439968366871,-0.06705424046657305,0.018478381427494046,-0.9669871519095328,1.0,0.808,0.435,1.6856950204247239
scv,100,letf,2.4,1.000019233789488,0.015442804115175957,-0.19662585346573314,-0.07616664718846988,0.012848741438801253,-0.9731442175036857,1.0,0.8404,0.4562,1.466853742553895
scv,100,letf,2.5,1.000019233789488,0.009414465659882354,-0.20934838434512876,-0.08536873576653009,0.006794457874167737,-0.9783186167941529,1.0,0.8668,0.4756,1.2639742531148999
scv,100,letf,2.6,1.000019233789488,0.0032238076102780733,-0.22223762209833794,-0.09483253521359292,0.0003164055203361264,-0.982654945744344,1.0,0.895,0.493,1.0837915904596163
scv,100,letf,2.7,1.000019233789488,-0.0035952107048338733,-0.2356533480792775,-0.10455089597127495,-0.006592599655340533,-0.9862104905115915,1.0,0.917,0.508,0.9138927168562672
scv,100,letf,2.8,1.000019233789488,-0.01056035623748447,-0.24902606344003633,-0.11475387689004796,-0.013932239348041886,-0.9890505254387646,1.0,0.9354,0.5226,0.7668913305180021
scv,100,letf,2.9,1.000019233789488,-0.018219008470307885,-0.26251301268905114,-0.1251720411493978,-0.021710602236535603,-0.9913921167298287,1.0,0.9482,0.5416,0.631489623950535
scv,100,letf,3.0,1.000019233789488,-0.02607134423105284,-0.27613732025608867,-0.13582537697624616,-0.02992892552661176,-0.9931938486277133,1.0,0.961,0.5594,0.5166392719297299
scv,100,letf,3.1,1.000019233789488,-0.03424944880681191,-0.28985429105931493,-0.14666241355758555,-0.038588986813730825,-0.9947082749069628,1.0,0.9712,0.5762,0.4184312631117526
scv,100,letf,3.2,1.000019233789488,-0.043094560995395104,-0.303691915068042,-0.15787279844024157,-0.04769787149448845,-0.9959197555925766,1.0,0.9772,0.5926,0.3324535520728941
scv,100,letf,3.3,1.000019233789488,-0.052156008534848974,-0.3175829130334867,-0.1691866613482332,-0.057257960948126574,-0.996846146845111,1.0,0.9824,0.608,0.2620725512073462
scv,100,letf,3.4,1.000019233789488,-0.06111260201648,-0.3318552270533128,-0.18087820169476898,-0.06727508901437428,-0.9976455752494657,1.0,0.986,0.6232,0.20669878766412275
scv,100,letf,3.5,1.000019233789488,-0.07058395351084251,-0.3458846318731454,-0.1930314420139182,-0.07775547830214802,-0.998230079952628,1.0,0.9892,0.637,0.16042134699165336
scv,100,letf,3.6,1.000019233789488,-0.08053613006049087,-0.36023654675741557,-0.205091196354165,-0.08869674009258378,-0.998674929357837,1.0,0.9924,0.6504,0.12256548302437593
scv,100,letf,3.7,1.000019233789488,-0.09041340058479758,-0.37474253199149365,-0.21758239336221746,-0.10011273651025096,-0.9990384740208076,1.0,0.9948,0.6676,0.09356239626281462
scv,100,letf,3.8,1.000019233789488,-0.10036716732361228,-0.3889276058265383,-0.2303505109526748,-0.11200226199577906,-0.9993006088065439,1.0,0.9964,0.6816,0.07106124118306452
scv,100,letf,3.9,1.000019233789488,-0.11147109900128199,-0.40312317160806094,-0.24287864562773995,-0.12437577494903973,-0.9994945960216965,1.0,0.9972,0.6978,0.052094370154670167
scv,100,letf,4.0,1.000019233789488,-0.1230499742100345,-0.4175314088541424,-0.25547749496196637,-0.13724099814831248,-0.9996311121613883,1.0,0.9978,0.7118,0.03752935755267356
