date,series,nav_full_x0,dd_full_x0,nav_half_x0,dd_half_x0,nav_quarter_x0,dd_quarter_x0,nav_full_x10,dd_full_x10,nav_half_x10,dd_half_x10,nav_quarter_x10,dd_quarter_x10,nav_full_x25,dd_full_x25,nav_half_x25,dd_half_x25,nav_quarter_x25,dd_quarter_x25,nav_full_x100,dd_full_x100,nav_half_x100,dd_half_x100,nav_quarter_x100,dd_quarter_x100,wf_f_x0,wf_f_x10,wf_f_x25,wf_f_x100
1928-09-30,mkt,3.70218,-0.0371924,2.03365,-0.0184938,1.48282,-0.00910883,3.70218,-0.0371924,2.03365,-0.0184938,1.48282,-0.00910883,3.70218,-0.0371924,2.03365,-0.0184938,1.48282,-0.00910883,3.70218,-0.0371924,2.03365,-0.0184938,1.48282,-0.00910883,,,,
1928-10-31,mkt,3.84291,-0.0409462,2.07859,-0.02005,1.50325,-0.0098481,3.84291,-0.0409462,2.07859,-0.02005,1.50325,-0.0098481,3.84291,-0.0409462,2.07859,-0.02005,1.50325,-0.0098481,3.84291,-0.0409462,2.07859,-0.02005,1.50325,-0.0098481,,,,
1928-11-30,mkt,5.14955,-0.0393071,2.41494,-0.0195535,1.6246,-0.00967677,5.14955,-0.0393071,2.41494,-0.0195535,1.6246,-0.00967677,5.14955,-0.0393071,2.41494,-0.0195535,1.6246,-0.00967677,5.14955,-0.0393071,2.41494,-0.0195535,1.6246,-0.00967677,,,,
1928-12-31,mkt,5.15621,-0.22773,2.42515,-0.119339,1.62946,-0.0610846,5.15621,-0.22773,2.42515,-0.119339,1.62946,-0.0610846,5.15621,-0.22773,2.42515,-0.119339,1.62946,-0.0610846,5.15621,-0.22773,2.42515,-0.119339,1.62946,-0.0610846,,,,
1929-01-31,mkt,5.80377,-0.0622879,2.57925,-0.0312358,1.68311,-0.0154911,5.80377,-0.0622879,2.57925,-0.0312358,1.68311,-0.0154911,5.80377,-0.0622879,2.57925,-0.0312358,1.68311,-0.0154911,5.80377,-0.0622879,2.57925,-0.0312358,1.68311,-0.0154911,,,,
1929-02-28,mkt,5.7443,-0.156728,2.57685,-0.0791059,1.68662,-0.0389851,5.7443,-0.156728,2.57685,-0.0791059,1.68662,-0.0389851,5.7443,-0.156728,2.57685,-0.0791059,1.68662,-0.0389851,5.7443,-0.156728,2.57685,-0.0791059,1.68662,-0.0389851,,,,
1929-03-31,mkt,5.58264,-0.175794,2.55194,-0.0906186,1.68187,-0.0457096,5.58264,-0.175794,2.55194,-0.0906186,1.68187,-0.0457096,5.58264,-0.175794,2.55194,-0.0906186,1.68187,-0.0457096,5.58264,-0.175794,2.55194,-0.0906186,1.68187,-0.0457096,,,,
1929-04-30,mkt,5.79256,-0.1503,2.6071,-0.0743179,1.70285,-0.036217,5.79256,-0.1503,2.6071,-0.0743179,1.70285,-0.036217,5.79256,-0.1503,2.6071,-0.0743179,1.70285,-0.036217,5.79256,-0.1503,2.6071,-0.0743179,1.70285,-0.036217,,,,
1929-05-31,mkt,4.86415,-0.226175,2.40321,-0.115902,1.64048,-0.0572342,4.86415,-0.226175,2.40321,-0.115902,1.64048,-0.0572342,4.86415,-0.226175,2.40321,-0.115902,1.64048,-0.0572342,4.86415,-0.226175,2.40321,-0.115902,1.64048,-0.0572342,,,,
1929-06-30,mkt,6.2103,-0.176341,2.72493,-0.0873667,1.75165,-0.0417188,6.2103,-0.176341,2.72493,-0.0873667,1.75165,-0.0417188,6.2103,-0.176341,2.72493,-0.0873667,1.75165,-0.0417188,6.2103,-0.176341,2.72493,-0.0873667,1.75165,-0.0417188,,,,
1929-07-31,mkt,6.96748,-0.0530383,2.89252,-0.026157,1.80744,-0.0128,6.96748,-0.0530383,2.89252,-0.026157,1.80744,-0.0128,6.96748,-0.0530383,2.89252,-0.026157,1.80744,-0.0128,6.96748,-0.0530383,2.89252,-0.026157,1.80744,-0.0128,,,,
1929-08-31,mkt,8.53112,-0.121565,3.21747,-0.0609375,1.91247,-0.0301301,8.53112,-0.121565,3.21747,-0.0609375,1.91247,-0.0301301,8.53112,-0.121565,3.21747,-0.0609375,1.91247,-0.0301301,8.53112,-0.121565,3.21747,-0.0609375,1.91247,-0.0301301,,,,
1929-09-30,mkt,7.34521,-0.147129,2.99602,-0.0732844,1.84876,-0.0356802,7.34521,-0.147129,2.99602,-0.0732844,1.84876,-0.0356802,7.34521,-0.147129,2.99602,-0.0732844,1.84876,-0.0356802,7.34521,-0.147129,2.99602,-0.0732844,1.84876,-0.0356802,,,,
1929-10-31,mkt,3.61342,-0.719002,2.2203,-0.444111,1.61502,-0.244549,2.7941,-0.719002,1.93622,-0.444111,1.50451,-0.244549,2.7941,-0.719002,1.93622,-0.444111,1.50451,-0.244549,2.42005,-0.719002,1.79716,-0.444111,1.44832,-0.244549,,,,
1929-11-30,mkt,2.34431,-0.818402,1.84892,-0.53756,1.48736,-0.304755,1.81275,-0.859578,1.61236,-0.596727,1.38558,-0.352332,1.50986,-0.859578,1.46524,-0.596727,1.31922,-0.352332,1.12678,-0.882044,1.2588,-0.631297,1.22076,-0.381123,,,,
1929-12-31,mkt,2.38377,-0.757198,1.88112,-0.455994,1.50496,-0.241542,1.84327,-0.812252,1.64044,-0.525597,1.40197,-0.293444,1.53527,-0.843623,1.49076,-0.568884,1.33483,-0.327284,1.14575,-0.883298,1.28073,-0.629624,1.23521,-0.37749,,,,
1930-01-31,mkt,2.75313,-0.730066,2.02613,-0.425311,1.56429,-0.219806,2.12887,-0.791272,1.7669,-0.498839,1.45724,-0.273196,1.77315,-0.826149,1.60568,-0.544568,1.38745,-0.308005,1.32328,-0.870257,1.37945,-0.608734,1.2839,-0.35965,,,,
1930-02-28,mkt,2.93424,-0.681774,2.0966,-0.373693,1.5935,-0.183509,2.26892,-0.75393,1.82835,-0.453825,1.48446,-0.239382,1.8898,-0.795046,1.66152,-0.503661,1.41336,-0.275811,1.41033,-0.847046,1.42743,-0.57359,1.30788,-0.329858,,,,
1930-03-31,mkt,3.51075,-0.656518,2.29845,-0.348654,1.67101,-0.166824,2.71471,-0.7344,2.00438,-0.431991,1.55666,-0.223839,2.2611,-0.77878,1.82149,-0.483819,1.4821,-0.261013,1.68743,-0.834906,1.56486,-0.556543,1.37149,-0.316164,,,,
1930-04-30,mkt,3.32388,-0.621715,2.24197,-0.313506,1.65285,-0.142274,2.57021,-0.707489,1.95512,-0.401339,1.53974,-0.20097,2.14074,-0.756365,1.77673,-0.455964,1.466,-0.239239,1.59761,-0.818179,1.5264,-0.532613,1.35659,-0.296015,,,,
1930-05-31,mkt,3.15869,-0.687095,2.19629,-0.374305,1.63944,-0.180559,2.44248,-0.758044,1.91528,-0.454359,1.52726,-0.236634,2.03436,-0.798473,1.74052,-0.504146,1.45411,-0.273195,1.51821,-0.849603,1.4953,-0.574007,1.34559,-0.327437,,,,
1930-06-30,mkt,1.95007,-0.796773,1.74692,-0.488692,1.46789,-0.25557,1.5079,-0.842853,1.52341,-0.554111,1.36744,-0.306513,1.25594,-0.869111,1.38441,-0.594796,1.30195,-0.339727,0.844417,-0.911999,1.12731,-0.670047,1.17245,-0.405398,,,,
1930-07-31,mkt,2.15277,-0.787675,1.84398,-0.476424,1.51127,-0.246093,1.66464,-0.835818,1.60805,-0.543413,1.40786,-0.297684,1.38649,-0.863252,1.46133,-0.585074,1.34043,-0.331321,0.932191,-0.908059,1.18994,-0.662131,1.20711,-0.397828,,,,
1930-08-31,mkt,2.15362,-0.789773,1.85028,-0.475741,1.51505,-0.24384,1.6653,-0.837441,1.61355,-0.542817,1.41137,-0.295585,1.38704,-0.864603,1.46632,-0.584533,1.34377,-0.329322,0.932558,-0.908968,1.19401,-0.66169,1.21012,-0.396028,,,,
1930-09-30,mkt,1.49815,-0.826046,1.54975,-0.520636,1.3893,-0.275334,1.15845,-0.865489,1.35147,-0.581968,1.29423,-0.324923,0.964882,-0.887965,1.22816,-0.620111,1.23225,-0.357256,0.648726,-0.924675,1.00007,-0.690661,1.10969,-0.421183,,,,
1930-10-31,mkt,1.15243,-0.866284,1.37135,-0.576557,1.30976,-0.317654,0.891125,-0.896603,1.1959,-0.630734,1.22014,-0.364348,0.742225,-0.91388,1.08678,-0.664428,1.1617,-0.394792,0.499026,-0.942098,0.88495,-0.726747,1.04616,-0.454986,,,,
1930-11-30,mkt,1.05221,-0.894202,1.31886,-0.621867,1.28762,-0.354404,0.813631,-0.918191,1.15012,-0.670247,1.19951,-0.398583,0.677679,-0.931861,1.04518,-0.700336,1.14206,-0.427387,0.455629,-0.954187,0.851078,-0.755987,1.02847,-0.48434,,,,
1930-12-31,mkt,0.83922,-0.914914,1.18657,-0.65836,1.22476,-0.384522,0.648932,-0.934207,1.03475,-0.702071,1.14095,-0.42664,0.5405,-0.9452,0.940335,-0.729256,1.08631,-0.4541,0.363399,-0.963156,0.765704,-0.779536,0.978263,-0.508396,,,,
1931-01-31,mkt,0.976817,-0.896829,1.28669,-0.621254,1.27828,-0.35027,0.755329,-0.920222,1.12207,-0.669712,1.19081,-0.394732,0.62912,-0.933552,1.01968,-0.69985,1.13377,-0.423721,0.422981,-0.955325,0.830318,-0.755591,1.02101,-0.481038,,,,
1931-02-28,mkt,1.2739,-0.885689,1.47235,-0.600443,1.36809,-0.331935,0.985055,-0.911608,1.28397,-0.651564,1.27447,-0.377651,0.82046,-0.926378,1.16681,-0.683357,1.21343,-0.407458,0.551626,-0.950501,0.950124,-0.742161,1.09275,-0.466393,,,,
1931-03-31,mkt,1.06536,-0.876878,1.3502,-0.583342,1.31102,-0.316971,0.8238,-0.904795,1.17745,-0.636651,1.22131,-0.363711,0.686149,-0.920703,1.07001,-0.669805,1.16281,-0.394186,0.461324,-0.946686,0.871301,-0.731126,1.04716,-0.45444,,,,
1931-04-30,mkt,0.799758,-0.917114,1.17557,-0.657017,1.22481,-0.379796,0.618418,-0.935908,1.02516,-0.7009,1.14099,-0.422237,0.515085,-0.946617,0.931621,-0.728191,1.08635,-0.449908,0.309109,-0.964109,0.715549,-0.778669,0.949723,-0.504621,,,,
1931-05-31,mkt,0.544345,-0.936795,0.974521,-0.698565,1.11648,-0.41764,0.420918,-0.951126,0.849836,-0.737132,1.04008,-0.457491,0.350586,-0.959293,0.772293,-0.761118,0.990264,-0.483474,0.210391,-0.975571,0.593174,-0.816522,0.865724,-0.548435,,,,
1931-06-30,mkt,0.739783,-0.945997,1.15179,-0.720815,1.21809,-0.43928,0.572042,-0.958242,1.00442,-0.756535,1.13473,-0.477651,0.476458,-0.965219,0.912773,-0.77875,1.08039,-0.502669,0.216773,-0.979128,0.607483,-0.830065,0.878069,-0.565215,,,,
1931-07-31,mkt,0.611283,-0.929291,1.05208,-0.675202,1.16556,-0.392632,0.472679,-0.945324,0.917473,-0.716758,1.0858,-0.434195,0.393698,-0.95446,0.833758,-0.742602,1.03379,-0.461294,0.17912,-0.979281,0.554896,-0.828692,0.840203,-0.562173,,,,
1931-08-31,mkt,0.613354,-0.931965,1.05725,-0.68129,1.16935,-0.398299,0.47428,-0.947392,0.921979,-0.722068,1.08933,-0.439474,0.395031,-0.956182,0.837853,-0.747428,1.03716,-0.46632,0.179726,-0.980064,0.557622,-0.831904,0.842939,-0.566259,,,,
1931-09-30,mkt,0.238939,-0.972256,0.671413,-0.792321,0.935772,-0.511898,0.184761,-0.978547,0.58551,-0.818892,0.871736,-0.545299,0.153889,-0.982132,0.532085,-0.835418,0.829985,-0.567077,0.059905,-0.993044,0.326567,-0.898988,0.647253,-0.66239,,,,
1931-10-31,mkt,0.273556,-0.978507,0.737765,-0.816359,0.98774,-0.540518,0.163757,-0.983763,0.561474,-0.841698,0.857602,-0.574425,0.113007,-0.98866,0.462395,-0.867909,0.77636,-0.611482,0.0395888,-0.995854,0.268847,-0.921075,0.589059,-0.700722,,,,
1931-11-30,mkt,0.209287,-0.977665,0.651232,-0.807063,0.930916,-0.524919,0.125284,-0.98663,0.495619,-0.853166,0.808265,-0.587513,0.0864573,-0.990773,0.408161,-0.879077,0.731697,-0.626588,0.0302878,-0.996768,0.237314,-0.929692,0.555171,-0.716676,,,,
1931-12-31,mkt,0.138081,-0.985901,0.536687,-0.845523,0.848194,-0.574078,0.0826582,-0.99156,0.408444,-0.882436,0.736442,-0.630195,0.0472403,-0.995159,0.304754,-0.911501,0.633803,-0.679734,0.0165493,-0.998304,0.177191,-0.948545,0.480894,-0.757,,,,
1932-01-31,mkt,0.129148,-0.986656,0.525601,-0.848237,0.842861,-0.576722,0.077311,-0.992012,0.400007,-0.884501,0.731811,-0.632491,0.0441844,-0.995435,0.298459,-0.913822,0.629818,-0.683711,0.0118817,-0.99862,0.151342,-0.953187,0.445695,-0.767524,,,,
1932-02-29,mkt,0.142918,-0.986843,0.562529,-0.847297,0.876664,-0.57348,0.085554,-0.992124,0.428111,-0.883786,0.761161,-0.629675,0.0337303,-0.996155,0.263005,-0.919451,0.59295,-0.692351,0.00907048,-0.998966,0.133365,-0.959155,0.419605,-0.78229,,,,
1932-03-31,mkt,0.102555,-0.988092,0.481217,-0.851152,0.813583,-0.575632,0.061392,-0.992872,0.366229,-0.88672,0.706391,-0.631544,0.0242043,-0.99719,0.224989,-0.930407,0.550284,-0.71297,0.00650881,-0.999244,0.114087,-0.964711,0.389412,-0.796881,,,,
1932-04-30,mkt,0.0593268,-0.993122,0.370433,-0.885509,0.715914,-0.626723,0.0355144,-0.995883,0.281917,-0.912867,0.62159,-0.675904,0.0140018,-0.998377,0.173193,-0.946471,0.484224,-0.747526,0.00376526,-0.999563,0.0878225,-0.972856,0.342664,-0.821335,,,,
1932-05-31,mkt,0.0313624,-0.996358,0.273223,-0.915488,0.616974,-0.678184,0.0187743,-0.99782,0.207936,-0.935682,0.535686,-0.720584,0.00740189,-0.999141,0.127743,-0.960487,0.417304,-0.782333,0.00171418,-0.999801,0.0599452,-0.981458,0.28387,-0.851932,,,,
1932-06-30,mkt,0.0293327,-0.996594,0.269182,-0.916792,0.615269,-0.680668,0.0175593,-0.997961,0.20486,-0.936675,0.534205,-0.722741,0.00692287,-0.999196,0.125854,-0.961097,0.41615,-0.784013,0.00118348,-0.999863,0.0504502,-0.984395,0.261236,-0.863738,,,,
1932-07-31,mkt,0.0606985,-0.996675,0.392069,-0.917585,0.744935,-0.680562,0.0363355,-0.99801,0.298383,-0.937278,0.646788,-0.722649,0.0143256,-0.999215,0.183308,-0.961468,0.503853,-0.783941,0.00177528,-0.999866,0.0622942,-0.984554,0.290889,-0.86437,,,,
1932-08-31,mkt,0.130995,-0.993481,0.589321,-0.883293,0.918729,-0.618769,0.0784166,-0.996097,0.448501,-0.911181,0.797683,-0.668998,0.0256374,-0.998461,0.249813,-0.945435,0.59098,-0.742146,0.0020781,-0.999809,0.0681456,-0.981457,0.305072,-0.851133,,,,
1932-09-30,mkt,0.113131,-0.989286,0.563041,-0.844979,0.904342,-0.556679,0.052652,-0.993892,0.374854,-0.884239,0.732758,-0.618208,0.017214,-0.998003,0.208792,-0.935522,0.542879,-0.717141,0.00124717,-0.999855,0.0537626,-0.983397,0.272159,-0.858196,,,,
1932-10-31,mkt,0.0735528,-0.992808,0.465417,-0.869562,0.827196,-0.590635,0.0342321,-0.996653,0.309859,-0.913158,0.670248,-0.668306,0.00949085,-0.998977,0.158396,-0.953205,0.475273,-0.75826,0.000588339,-0.999935,0.0376124,-0.988679,0.228621,-0.882382,,,,
1932-11-30,mkt,0.0605112,-0.993023,0.42852,-0.869591,0.796741,-0.589127,0.0281624,-0.996753,0.285294,-0.913178,0.645572,-0.667084,0.00780803,-0.9991,0.145839,-0.955618,0.457775,-0.763929,0.000362864,-0.999958,0.0298287,-0.990774,0.204082,-0.89355,,,,
1932-12-31,mkt,0.0666936,-0.993209,0.452705,-0.869505,0.820207,-0.587507,0.0310398,-0.996839,0.301396,-0.913121,0.664586,-0.665771,0.00860577,-0.999124,0.15407,-0.955588,0.471257,-0.762999,0.000358819,-0.999963,0.0298044,-0.991344,0.204241,-0.896795,,,,
1933-01-31,mkt,0.068265,-0.992402,0.459662,-0.86129,0.827248,-0.574191,0.0317712,-0.996464,0.306028,-0.907652,0.670291,-0.654982,0.00880855,-0.99902,0.156437,-0.952793,0.475303,-0.755348,0.000329822,-0.999962,0.0286366,-0.991201,0.200308,-0.89588,,,,
1933-02-28,mkt,0.0431791,-0.995255,0.369238,-0.888927,0.743209,-0.61774,0.0200959,-0.997791,0.245826,-0.926052,0.602197,-0.690268,0.00557159,-0.999388,0.125663,-0.962199,0.427017,-0.780369,0.000208619,-0.999977,0.0230032,-0.99308,0.179959,-0.90744,,,,
1933-03-31,mkt,0.044296,-0.995025,0.381988,-0.886172,0.760421,-0.612944,0.0146213,-0.998302,0.211051,-0.934719,0.558862,-0.708495,0.00405374,-0.999529,0.107886,-0.966629,0.396288,-0.793294,0.000151786,-0.999982,0.0197491,-0.993891,0.167009,-0.912888,,,,
1933-04-30,mkt,0.0997177,-0.994803,0.58386,-0.881228,0.944758,-0.602325,0.0329149,-0.998285,0.322587,-0.934378,0.694339,-0.707733,0.00635472,-0.999524,0.136482,-0.966455,0.446916,-0.792754,0.000181992,-0.999982,0.0217511,-0.993859,0.175526,-0.91266,,,,
1933-05-31,mkt,0.162125,-0.988166,0.751248,-0.817067,1.07417,-0.503795,0.0535143,-0.996094,0.415069,-0.898928,0.789445,-0.63532,0.0103317,-0.999246,0.17561,-0.957238,0.508132,-0.765271,0.000262632,-0.999978,0.0263205,-0.993185,0.193445,-0.90781,,,,
1933-06-30,mkt,0.215304,-0.981018,0.879251,-0.764699,1.16661,-0.435051,0.071068,-0.993734,0.485792,-0.869995,0.857383,-0.584797,0.011528,-0.998864,0.187682,-0.946618,0.52681,-0.736619,0.00029304,-0.999971,0.0281299,-0.991999,0.200556,-0.899731,,,,
1933-07-31,mkt,0.153517,-0.983009,0.764984,-0.770724,1.0958,-0.438471,0.0506732,-0.994392,0.422659,-0.873324,0.805346,-0.587311,0.00681476,-0.999209,0.148031,-0.954212,0.470581,-0.754543,0.00017323,-0.99998,0.022187,-0.993137,0.179149,-0.906555,,,,
1933-08-31,mkt,0.202575,-0.981444,0.88598,-0.758212,1.18178,-0.421996,0.0668661,-0.993875,0.48951,-0.86641,0.868536,-0.575203,0.00899245,-0.999176,0.171445,-0.953212,0.507505,-0.751782,0.000200565,-0.999979,0.0240184,-0.992987,0.186685,-0.905504,,,,
1933-09-30,mkt,0.146979,-0.983586,0.762929,-0.768612,1.09952,-0.43213,0.0485151,-0.994582,0.421523,-0.872157,0.808079,-0.582651,0.00652453,-0.999271,0.147634,-0.955224,0.472178,-0.756134,0.000145521,-0.999984,0.0206826,-0.993727,0.173691,-0.910294,,,,
1933-10-31,mkt,0.111524,-0.988339,0.67742,-0.80225,1.04097,-0.473262,0.0368119,-0.996151,0.374279,-0.890742,0.765048,-0.61288,0.00495062,-0.999482,0.131087,-0.961734,0.447034,-0.773797,8.49521e-05,-0.99999,0.016039,-0.995039,0.153501,-0.919933,,,,
1933-11-30,mkt,0.140758,-0.986654,0.765928,-0.787256,1.10869,-0.452871,0.0464616,-0.995595,0.42318,-0.882457,0.814822,-0.597894,0.00624837,-0.999408,0.148214,-0.958832,0.476118,-0.765041,9.6107e-05,-0.99999,0.0171433,-0.994963,0.158894,-0.919321,,,,
1933-12-31,mkt,0.146038,-0.985089,0.783517,-0.773011,1.12257,-0.433645,0.0482046,-0.995078,0.432899,-0.874587,0.825022,-0.583765,0.00648276,-0.999338,0.151618,-0.956076,0.482078,-0.756784,9.97123e-05,-0.99999,0.0175369,-0.994919,0.160883,-0.918832,,,,
1934-01-31,mkt,0.196858,-0.984294,0.913896,-0.766697,1.21384,-0.425463,0.0649793,-0.994816,0.504934,-0.871098,0.892098,-0.577751,0.0087387,-0.999303,0.176847,-0.954854,0.521272,-0.75327,0.000117529,-0.999989,0.0190845,-0.994778,0.167932,-0.91766,,,,
1934-02-28,mkt,0.182416,-0.979221,0.883413,-0.729365,1.19465,-0.379865,0.060212,-0.993141,0.488092,-0.850472,0.877996,-0.544239,0.00809757,-0.999078,0.170948,-0.94763,0.513033,-0.733689,0.000108907,-0.999988,0.0184479,-0.994348,0.165278,-0.914206,,,,
1934-03-31,mkt,0.180832,-0.980597,0.883519,-0.737382,1.19606,-0.388481,0.0596894,-0.993596,0.48815,-0.854902,0.879029,-0.550572,0.00802729,-0.999139,0.170969,-0.949181,0.513636,-0.737389,0.000107962,-0.999988,0.0184501,-0.994516,0.165472,-0.915398,,,,
1934-04-30,mkt,0.171798,-0.980052,0.862633,-0.733174,1.18234,-0.383289,0.0567071,-0.993416,0.476611,-0.852577,0.868944,-0.546756,0.00762623,-0.999114,0.166927,-0.948367,0.507743,-0.735159,0.000102568,-0.999988,0.018014,-0.994428,0.163574,-0.914679,,,,
1934-05-31,mkt,0.139136,-0.985014,0.780541,-0.768048,1.1262,-0.42459,0.0459262,-0.995053,0.431254,-0.871845,0.827685,-0.577109,0.00617635,-0.999335,0.151042,-0.955115,0.483635,-0.752896,8.30677e-05,-0.999991,0.0162997,-0.995156,0.155807,-0.920393,,,,
1934-06-30,mkt,0.1475,-0.984868,0.807358,-0.766243,1.14671,-0.421928,0.0486869,-0.995005,0.446071,-0.870848,0.842764,-0.575153,0.00654762,-0.999328,0.156231,-0.954766,0.492445,-0.751753,7.93049e-05,-0.999991,0.0159777,-0.995119,0.154384,-0.920025,,,,
1934-07-31,mkt,0.106615,-0.988654,0.692557,-0.795045,1.06428,-0.457094,0.0351916,-0.996255,0.382643,-0.886761,0.782178,-0.600998,0.00473272,-0.999496,0.134016,-0.960339,0.457044,-0.766854,5.73228e-05,-0.999994,0.0137057,-0.995944,0.143286,-0.926908,,,,
1934-08-31,mkt,0.121612,-0.98771,0.742919,-0.78631,1.10353,-0.445394,0.0401418,-0.995943,0.410468,-0.881935,0.811025,-0.592399,0.00539845,-0.999454,0.143762,-0.958649,0.4739,-0.76183,6.53861e-05,-0.999993,0.0147024,-0.995771,0.14857,-0.925332,,,,
1934-09-30,mkt,0.119952,-0.988258,0.740175,-0.790116,1.10236,-0.449684,0.0395939,-0.996124,0.408952,-0.884038,0.810169,-0.595552,0.00532476,-0.999479,0.143231,-0.959386,0.473399,-0.763672,6.44936e-05,-0.999994,0.0146481,-0.995846,0.148413,-0.92591,,,,
1934-10-31,mkt,0.114029,-0.987039,0.723541,-0.778689,1.09061,-0.434593,0.0376389,-0.995722,0.399762,-0.877724,0.801531,-0.584461,0.00506184,-0.999425,0.140012,-0.957174,0.468352,-0.757192,6.13091e-05,-0.999993,0.0143189,-0.99562,0.146831,-0.923878,,,,
1934-11-30,mkt,0.140109,-0.986891,0.803004,-0.77731,1.14929,-0.432547,0.0462475,-0.995673,0.443665,-0.876962,0.844659,-0.582957,0.00621956,-0.999418,0.155388,-0.956907,0.493553,-0.756313,7.53315e-05,-0.999993,0.0158915,-0.995593,0.154731,-0.923603,,,,
1934-12-31,mkt,0.140897,-0.985427,0.806695,-0.764735,1.15245,-0.416458,0.0465073,-0.99519,0.445704,-0.870014,0.846982,-0.571133,0.00625451,-0.999353,0.156103,-0.954474,0.49491,-0.749403,7.57547e-05,-0.999992,0.0159645,-0.995344,0.155157,-0.921437,,,,
1935-01-31,mkt,0.128005,-0.985652,0.770215,-0.766067,1.12657,-0.417801,0.0422522,-0.995264,0.425549,-0.870751,0.827956,-0.57212,0.00568226,-0.999363,0.149043,-0.954732,0.483793,-0.74998,6.88236e-05,-0.999992,0.0152426,-0.99537,0.151672,-0.921618,,,,
1935-02-28,mkt,0.120974,-0.986244,0.750172,-0.770748,1.11234,-0.423532,0.0399314,-0.99546,0.414475,-0.873337,0.8175,-0.576332,0.00537015,-0.999389,0.145165,-0.955638,0.477683,-0.752442,6.50433e-05,-0.999993,0.0148459,-0.995463,0.149756,-0.922389,,,,
1935-03-31,mkt,0.108914,-0.988459,0.71355,-0.789366,1.08551,-0.447011,0.0359506,-0.996191,0.394241,-0.883623,0.797782,-0.593588,0.00483479,-0.999488,0.138078,-0.95924,0.466162,-0.762524,5.85591e-05,-0.999994,0.0141212,-0.995832,0.146144,-0.92555,,,,
1935-04-30,mkt,0.135983,-0.987423,0.798889,-0.779878,1.14917,-0.434543,0.0448856,-0.995849,0.441391,-0.878381,0.844566,-0.584424,0.00603641,-0.999442,0.154592,-0.957404,0.493498,-0.75717,7.31131e-05,-0.999993,0.01581,-0.995644,0.154714,-0.923872,,,,
1935-05-31,mkt,0.148013,-0.984363,0.835162,-0.754087,1.17556,-0.402041,0.0488563,-0.994839,0.461433,-0.864131,0.863965,-0.560537,0.00657041,-0.999306,0.161611,-0.952414,0.504834,-0.743212,7.95809e-05,-0.999992,0.0165279,-0.995133,0.158268,-0.919496,,,,
1935-06-30,mkt,0.171357,-0.983156,0.900261,-0.744239,1.22109,-0.38987,0.0565619,-0.99444,0.4974,-0.85869,0.897422,-0.551592,0.00760669,-0.999252,0.174209,-0.950508,0.524383,-0.737986,9.21324e-05,-0.999991,0.0178162,-0.994938,0.164397,-0.917857,,,,
1935-07-31,mkt,0.206903,-0.979869,0.990239,-0.719896,1.28098,-0.361202,0.0682949,-0.993355,0.547114,-0.84524,0.94144,-0.530524,0.0091846,-0.999106,0.19162,-0.945797,0.550104,-0.725675,0.000111244,-0.999989,0.0195969,-0.994457,0.172461,-0.913998,,,,
1935-08-31,mkt,0.22045,-0.976539,1.02427,-0.6973,1.30348,-0.335764,0.0727666,-0.992256,0.565917,-0.832756,0.957974,-0.511828,0.00978597,-0.998959,0.198206,-0.941425,0.559766,-0.71475,0.000118528,-0.999987,0.0202704,-0.99401,0.175489,-0.910573,,,,
1935-09-30,mkt,0.235076,-0.974905,1.05927,-0.686285,1.32605,-0.323437,0.0775942,-0.991717,0.585254,-0.82667,0.974561,-0.502768,0.0104352,-0.998886,0.204978,-0.939293,0.569457,-0.709456,0.000126391,-0.999987,0.020963,-0.993792,0.178528,-0.908913,,,,
1935-10-31,mkt,0.279207,-0.975487,1.15697,-0.68921,1.3866,-0.326207,0.092161,-0.991909,0.639232,-0.828286,1.01907,-0.504804,0.0123942,-0.998912,0.223883,-0.939859,0.595463,-0.710646,0.000150119,-0.999987,0.0228964,-0.993849,0.186681,-0.909286,,,,
1935-11-30,mkt,0.314648,-0.966715,1.23063,-0.637357,1.43077,-0.271917,0.103859,-0.989013,0.679931,-0.799637,1.05153,-0.464905,0.0139675,-0.998522,0.238138,-0.929825,0.614431,-0.687332,0.000169174,-0.999982,0.0243542,-0.992823,0.192627,-0.901977,,,,
1935-12-31,mkt,0.352228,-0.964641,1.30415,-0.625472,1.47349,-0.259708,0.116264,-0.988329,0.720549,-0.793071,1.08292,-0.455932,0.0156357,-0.99843,0.252364,-0.927525,0.632775,-0.682089,0.00018938,-0.999981,0.0258091,-0.992588,0.198378,-0.900333,,,,
1936-01-31,mkt,0.418111,-0.958766,1.42261,-0.594918,1.53942,-0.229815,0.138011,-0.986389,0.785999,-0.77619,1.13138,-0.433962,0.0185603,-0.99817,0.275287,-0.921613,0.661091,-0.669251,0.000224803,-0.999978,0.0281534,-0.991983,0.207255,-0.896309,,,,
1936-02-29,mkt,0.444469,-0.951681,1.46871,-0.561001,1.56469,-0.197976,0.146711,-0.984051,0.811471,-0.75745,1.14995,-0.410562,0.0197303,-0.997855,0.284208,-0.91505,0.671941,-0.655578,0.000238974,-0.999974,0.0290658,-0.991312,0.210657,-0.892022,,,,
1936-03-31,mkt,0.452328,-0.951966,1.48622,-0.560865,1.5752,-0.197203,0.149305,-0.984145,0.821146,-0.757375,1.15767,-0.409994,0.0200792,-0.997868,0.287597,-0.915024,0.676454,-0.655246,0.000243199,-0.999974,0.0294124,-0.99131,0.212072,-0.891918,,,,
