series,X,f,f_kelly_analytic,cagr_median,cagr_p5,cagr_p25,mean_log_growth,mdd_median,p_dd_50,p_dd_90,p_loss,tw_median
mkt,20,3.8,2.1307090408990366,0.0583292012538843,-0.1875455536724801,-0.05019950149881877,0.053764743241765396,-0.9815480439604676,1.0,0.9018,0.3604,4.1259074505337825
mkt,20,3.9,2.1307090408990366,0.052843037759420675,-0.19833490693727743,-0.05870297228689855,0.048189874213532706,-0.9844076675790989,1.0,0.9166,0.3766,3.623187416834713
mkt,20,4.0,2.1307090408990366,0.04695692986418709,-0.2093636497943434,-0.06731804011929154,0.04226348457950668,-0.9868972313154616,1.0,0.934,0.3946,3.149346286427659
mkt,50,0.1,1.5647665966724562,0.0363518543093545,0.028805258701435778,0.03327101169868296,0.03566635303068608,-0.04679995459238917,0.0,0.0,0.0,2.4416348788325193
mkt,50,0.2,1.5647665966724562,0.040565164035419876,0.026301868372069905,0.03461744812993234,0.039599944441404085,-0.10353865984711974,0.0,0.0,0.0,2.7022906790970715
mkt,50,0.3,1.5647665966724562,0.0444578654122032,0.022926941745803897,0.035734996861953916,0.04325629537248913,-0.16452451146263464,0.0,0.0,0.0002,2.966696497673764
mkt,50,0.4,1.5647665966724562,0.048037127912525346,0.01952271982405005,0.03637283206778702,0.04663403467267655,-0.22559017562732886,0.0034,0.0,0.0024,3.231593418694932
mkt,50,0.5,1.5647665966724562,0.051257319427252424,0.015878602334633264,0.03679085736191462,0.049732569619804906,-0.285135728408206,0.0294,0.0,0.0092,3.4891996874935374
mkt,50,0.6,1.5647665966724562,0.054254593182319844,0.011888176885559211,0.03678498281570247,0.052551877442469544,-0.3429577722223585,0.095,0.0,0.0184,3.7466018812941817
mkt,50,0.7,1.5647665966724562,0.0570039096596765,0.007428416212345702,0.03669095442931708,0.05509048188942925,-0.3969518388480026,0.2046,0.0,0.0306,3.9986634341175034
mkt,50,0.8,1.5647665966724562,0.059497137977088665,0.0027491205629687765,0.036189627581971306,0.05734821035529184,-0.4478479346636477,0.3472,0.0,0.0418,4.2412580525740005
mkt,50,0.9,1.5647665966724562,0.06172194080825899,-0.0021857958262674003,0.035403783223376506,0.05932418999862942,-0.4960804827572017,0.4882,0.0008,0.0544,4.469611824910302
mkt,50,1.0,1.5647665966724562,0.06355984420661931,-0.0072658693175237645,0.03431234659869514,0.06101677886379033,-0.5408750177128365,0.6206,0.003,0.0712,4.667113862097748
mkt,50,1.1,1.5647665966724562,0.06511814706352104,-0.012683811428121364,0.032901904560483475,0.06242618820045445,-0.583549443998457,0.731,0.0094,0.0856,4.841106161878205
mkt,50,1.2,1.5647665966724562,0.06646204886880591,-0.018388904250111176,0.031198936798404964,0.06355086967503375,-0.6222674452205099,0.8088,0.0204,0.1026,4.996146252872354
mkt,50,1.3,1.5647665966724562,0.0674378310057332,-0.02455304626546745,0.029071756457332454,0.06439053069257243,-0.6588838461203571,0.8712,0.0368,0.1188,5.111696105082121
mkt,50,1.4,1.5647665966724562,0.0682055454104663,-0.030880620048031587,0.026821010089237984,0.06494304534748856,-0.6917977265138077,0.912,0.0606,0.1346,5.204401929661092
mkt,50,1.5,1.5647665966724562,0.06854018763398617,-0.03749159392767125,0.024165211395116293,0.06520846278404588,-0.7235300212772691,0.9432,0.0882,0.1484,5.245314487729698
mkt,50,1.6,1.5647665966724562,0.06856906644870242,-0.04435746929757555,0.021167182589134692,0.0651852972932374,-0.751729858394615,0.9634,0.1212,0.1656,5.248861843027851
mkt,50,1.7,1.5647665966724562,0.06826076173009876,-0.051495534817168356,0.017772624032001805,0.06487251480468817,-0.7777877393023052,0.9792,0.1644,0.181,5.2111402442362635
mkt,50,1.8,1.5647665966724562,0.06770583959907317,-0.05889491161414561,0.014281641660052635,0.0642691382618587,-0.8014886471874136,0.9878,0.2102,0.1982,5.143876113222845
mkt,50,1.9,1.5647665966724562,0.06678501116259827,-0.06661040417339618,0.010393356351571015,0.06337366749841342,-0.8235016464471548,0.9924,0.258,0.2114,5.034110152110257
mkt,50,2.0,1.5647665966724562,0.06572431565960013,-0.07448728501906132,0.006365732545733027,0.06218411977759679,-0.8435098720494967,0.9956,0.3112,0.2274,4.91045723834081
mkt,50,2.1,1.5647665966724562,0.0642534411113529,-0.08269066760453024,0.0019290962056665584,0.0607007065047379,-0.8611340389421842,0.9976,0.3712,0.2432,4.743804319356145
mkt,50,2.2,1.5647665966724562,0.062471271365024617,-0.0910228788348598,-0.0028698080549632854,0.05891981764218888,-0.8773144148266203,0.9986,0.4216,0.2596,4.54914744378364
mkt,50,2.3,1.5647665966724562,0.06060617918144684,-0.09975262782181332,-0.007887810968483178,0.056843582963629735,-0.8923621775020665,0.999,0.4708,0.2756,4.353653314184802
mkt,50,2.4,1.5647665966724562,0.05839155528384132,-0.10853113012326047,-0.013374798771867286,0.05446722190321885,-0.9057919422622391,0.9994,0.5214,0.293,4.1319889719318486
mkt,50,2.5,1.5647665966724562,0.05581735607649474,-0.11780752875252742,-0.018960787227420867,0.05178990298697867,-0.9176120001690414,0.9998,0.5764,0.3072,3.8879475646141204
mkt,50,2.6,1.5647665966724562,0.05265314498577134,-0.12713516938324412,-0.024929738576554006,0.04881039377485608,-0.9280741646003451,0.9998,0.6222,0.3232,3.606890644205098
mkt,50,2.7,1.5647665966724562,0.04913448787275787,-0.13654395256261617,-0.031085603283554614,0.04552671637944756,-0.937703403596223,0.9998,0.6666,0.3374,3.317257060068067
mkt,50,2.8,1.5647665966724562,0.04530297614738443,-0.1464830471880456,-0.03722855441817979,0.04193665573012066,-0.9460693861341298,1.0,0.7054,0.3554,3.027295452087905
mkt,50,2.9,1.5647665966724562,0.04125732068681465,-0.15646447199094,-0.043729726765018184,0.03803841926531342,-0.9538156888855781,1.0,0.7386,0.3726,2.7475888950170693
mkt,50,3.0,1.5647665966724562,0.037128187931990686,-0.16663985603649722,-0.05062714762266701,0.0338299113882654,-0.9603561022167779,1.0,0.7752,0.3904,2.487774394757312
mkt,50,3.1,1.5647665966724562,0.03240841940922501,-0.1766879801394318,-0.05786645599785678,0.02930812239205303,-0.9661266211434831,1.0,0.8046,0.406,2.219670174742241
mkt,50,3.2,1.5647665966724562,0.02770208204149005,-0.18716512986165357,-0.06528047941237941,0.024471725314029417,-0.9709740214513529,1.0,0.831,0.422,1.9800716948648067
mkt,50,3.3,1.5647665966724562,0.022657410718090687,-0.19800788006378348,-0.07316405499691339,0.01931741521863011,-0.9755524491061401,1.0,0.8524,0.4368,1.7508713896617685
mkt,50,3.4,1.5647665966724562,0.017291136387823647,-0.20903215313127138,-0.08086992433980539,0.013842185498704345,-0.9794443008883942,1.0,0.8768,0.453,1.5350818788692897
mkt,50,3.5,1.5647665966724562,0.011529327446057391,-0.21986917692268804,-0.0890823435679875,0.008042993690370983,-0.9829576484931608,1.0,0.8946,0.4726,1.3318704493282159
mkt,50,3.6,1.5647665966724562,0.005564692705958163,-0.23093402810280622,-0.0972212008474268,0.001917373880962541,-0.985853514641353,1.0,0.9102,0.4874,1.1488164620190005
mkt,50,3.7,1.5647665966724562,-0.0007795886320478007,-0.2421773759793295,-0.10585334428266926,-0.004539437989810225,-0.9882862177255995,1.0,0.9222,0.5024,0.9806915602490098
mkt,50,3.8,1.5647665966724562,-0.007553047852331907,-0.2536957701933268,-0.1146316687165877,-0.011330896023507802,-0.990303717389908,1.0,0.9348,0.5178,0.8273378616059273
mkt,50,3.9,1.5647665966724562,-0.014670522163528543,-0.2651693832293914,-0.12354252591095102,-0.018461442136589613,-0.9919202861717393,1.0,0.9456,0.531,0.6910936637216731
mkt,50,4.0,1.5647665966724562,-0.022157519006155812,-0.2766683222763012,-0.13264742152780545,-0.025936434240197904,-0.9934044566648528,1.0,0.954,0.5488,0.5711137808765471
mkt,100,0.1,0.7684709226600148,0.03400841382816666,0.026055042661399998,0.03091900946189796,0.03336141040000276,-0.0530470634676789,0.0,0.0,0.0,2.3072880528899553
mkt,100,0.2,0.7684709226600148,0.035818838502954975,0.02087730246810996,0.029855937835153556,0.03504229332052644,-0.11651308355657064,0.0,0.0,0.0002,2.4104333772297126
mkt,100,0.3,0.7684709226600148,0.03732659107823244,0.015400034146261366,0.02853116086543167,0.03645649725591806,-0.18372846777715257,0.0002,0.0,0.0034,2.4996993625056367
mkt,100,0.4,0.7684709226600148,0.038760540634095175,0.00944731320106319,0.026796849968192482,0.03760255183814821,-0.252423799843273,0.0148,0.0,0.0158,2.5875341783070853
mkt,100,0.5,0.7684709226600148,0.0398060479502258,0.0034880370612925377,0.02484717527300717,0.03847976509671283,-0.3184923556207934,0.0726,0.0,0.037,2.653435180043517
mkt,100,0.6,0.7684709226600148,0.04049632602604025,-0.0030784209055706334,0.022571043350259834,0.039088013883496524,-0.38169966764245894,0.185,0.0,0.063,2.697825010981611
mkt,100,0.7,0.7684709226600148,0.04104956578608887,-0.009746720135692343,0.02004953435645629,0.039425728725927214,-0.4403842376300333,0.3302,0.0,0.0924,2.7339178206905097
mkt,100,0.8,0.7684709226600148,0.041256782916450074,-0.01683289457638397,0.017266790134372656,0.039492647693931474,-0.49579931684835993,0.488,0.003,0.12,2.7475534589947133
mkt,100,0.9,0.7684709226600148,0.04114247681766925,-0.024259687550352252,0.01424360526109053,0.039287802770277824,-0.5478850367174147,0.6302,0.0066,0.1488,2.740022564352837
mkt,100,1.0,0.7684709226600148,0.04079360835607415,-0.03193082825606254,0.0108406404990386,0.03880945376696018,-0.5955646302635478,0.7516,0.0172,0.1778,2.7171612515043893
mkt,100,1.1,0.7684709226600148,0.04009647081943102,-0.03983293819559953,0.00728759312611138,0.03805773219494363,-0.6400364182908661,0.8342,0.0318,0.203,2.6720256154029816
mkt,100,1.2,0.7684709226600148,0.03919870634296241,-0.04788015605480422,0.0034700457459355127,0.03703099530817937,-0.6814471892463809,0.8932,0.0588,0.2294,2.614959312161975
mkt,100,1.3,0.7684709226600148,0.03792191674475465,-0.05609538389657135,-0.0007664114622097373,0.03572887626514053,-0.7179869702340445,0.9266,0.092,0.2566,2.5358121124701687
mkt,100,1.4,0.7684709226600148,0.03634515893346402,-0.06457618073779103,-0.0052702721801149155,0.034149144213392664,-0.7514227358578589,0.9536,0.1302,0.279,2.441243891375728
mkt,100,1.5,0.7684709226600148,0.03445478371426558,-0.073173812035278,-0.009985762763074446,0.03229176621857443,-0.7816038401216481,0.9722,0.177,0.2984,2.3323185716518084
mkt,100,1.6,0.7684709226600148,0.03244906642935741,-0.08188655412328405,-0.014978850159560297,0.030155201251251616,-0.8085205297635383,0.982,0.223,0.3212,2.221856045655546
mkt,100,1.7,0.7684709226600148,0.030120605300599013,-0.09081636435040524,-0.020151805746418533,0.027738295648974745,-0.8326831628369021,0.9916,0.2788,0.3426,2.099916792972651
mkt,100,1.8,0.7684709226600148,0.027611543418289308,-0.09986164496909172,-0.02555654364709234,0.02504002854474892,-0.8541118143861546,0.995,0.3446,0.3628,1.9757154403698354
mkt,100,1.9,0.7684709226600148,0.02469093969594849,-0.10937350679043197,-0.03144194503914746,0.022058790061116825,-0.8733817200396714,0.997,0.4046,0.3832,1.8400194550953932
mkt,100,2.0,0.7684709226600148,0.021376303201057878,-0.11881099797188903,-0.03749308074975627,0.018792535393367112,-0.8903306482613809,0.9984,0.4626,0.4004,1.6968538882272326
mkt,100,2.1,0.7684709226600148,0.01783162157188556,-0.12838505175587364,-0.04369570855195229,0.015241397169652275,-0.9056714690004171,0.999,0.5188,0.4206,1.5556021337031423
mkt,100,2.2,0.7684709226600148,0.013998981856239268,-0.13811366528742133,-0.050067082062581564,0.011401692313814524,-0.9189635695761664,0.9994,0.5778,0.4404,1.415592161510674
mkt,100,2.3,0.7684709226600148,0.009907522276185077,-0.14808262496500973,-0.056589825053711185,0.007275473791693781,-0.9304710771138814,0.9996,0.6236,0.4598,1.2794998510527629
mkt,100,2.4,0.7684709226600148,0.005752731224129448,-0.15843388462616897,-0.06363484824070931,0.002857888028759043,-0.9407344459376548,1.0,0.6704,0.4774,1.1541986722652888
mkt,100,2.5,0.7684709226600148,0.0012988457572552514,-0.16917798725799094,-0.07084237222220613,-0.0018519568293302413,-0.9498735328151935,1.0,0.7132,0.496,1.0329823591916245
mkt,100,2.6,0.7684709226600148,-0.0035720654118288064,-0.1799689590392251,-0.0783353889604026,-0.006855366766476266,-0.9579946618848187,1.0,0.749,0.5132,0.9144234679211949
mkt,100,2.7,0.7684709226600148,-0.008790027430181091,-0.1909615051201392,-0.08600546872873827,-0.012154403131718682,-0.9645321754596189,1.0,0.7842,0.531,0.8019394390098873
mkt,100,2.8,0.7684709226600148,-0.014250718792623962,-0.20171485787725607,-0.09381796153881616,-0.017751324780033648,-0.9705023697472284,1.0,0.8178,0.5474,0.698492812539069
mkt,100,2.9,0.7684709226600148,-0.019859641425757912,-0.21288575344817073,-0.10184810784610313,-0.02364799838486832,-0.9755378131627137,1.0,0.843,0.5628,0.6056299756765553
mkt,100,3.0,0.7684709226600148,-0.025787126817736927,-0.22392656232368285,-0.1102098017322578,-0.02984657540240311,-0.9797653273063341,1.0,0.8638,0.5798,0.5204114394286868
mkt,100,3.1,0.7684709226600148,-0.03209113775680911,-0.23511957387516597,-0.1185154619942616,-0.03635013101215454,-0.9834062609752919,1.0,0.8806,0.5946,0.44244745049896533
mkt,100,3.2,0.7684709226600148,-0.03845419269424549,-0.2467734494043507,-0.12717109096750384,-0.04316005245973323,-0.9864693803728513,1.0,0.8998,0.6096,0.37518887729700945
mkt,100,3.3,0.7684709226600148,-0.04503671692590833,-0.25804362322607566,-0.13636148026929554,-0.050279690446801625,-0.9889350833070147,1.0,0.9184,0.6252,0.3159852778863963
mkt,100,3.4,0.7684709226600148,-0.05200001400951543,-0.269732595394883,-0.14541722343354604,-0.05771211728417042,-0.9909563689225697,1.0,0.932,0.639,0.2631529843520579
mkt,100,3.5,0.7684709226600148,-0.05903618561441171,-0.2814988716736401,-0.15513469171485242,-0.065460416817796,-0.992690111063668,1.0,0.942,0.6506,0.21843548597002424
mkt,100,3.6,0.7684709226600148,-0.06670418988248794,-0.29335511745601106,-0.16439787293699232,-0.07352709979032643,-0.9941537253307204,1.0,0.9514,0.6634,0.17802645975677955
mkt,100,3.7,0.7684709226600148,-0.0743478706720227,-0.30514033118153344,-0.17400283483514903,-0.08191698157435667,-0.9953859734728441,1.0,0.9582,0.6768,0.14494231797504192
mkt,100,3.8,0.7684709226600148,-0.08247860523679024,-0.3168111483730099,-0.18372988288621647,-0.09063354581557398,-0.9963576115442938,1.0,0.9658,0.69,0.11625322765664434
mkt,100,3.9,0.7684709226600148,-0.09077948069953234,-0.3287077241859271,-0.19378418441285133,-0.09968128188705833,-0.9971225557232444,1.0,0.9734,0.7018,0.0926256047211487
mkt,100,4.0,0.7684709226600148,-0.09942165032194411,-0.34058225306135775,-0.20414918935481075,-0.10906556552816901,-0.9977703532836244,1.0,0.9784,0.7164,0.07295212179485358
mkt,200,0.1,4.4755769933956584e-05,0.030194821292974794,0.02205107484658131,0.026885760904682976,0.029627460054066086,-0.057907089245614385,0.0,0.0,0.0,2.103701224595021
mkt,200,0.2,4.4755769933956584e-05,0.02818952426401089,0.012493017263137451,0.021923812142828847,0.02748704688975851,-0.13103856813231507,0.0,0.0,0.0016,2.0036847070981176
mkt,200,0.3,4.4755769933956584e-05,0.02600393552322866,0.002513101832644439,0.01666625504691055,0.025093199902963013,-0.21345675346741305,0.0044,0.0,0.0372,1.8998778043791362
mkt,200,0.4,4.4755769933956584e-05,0.023561659290155523,-0.007841312727163057,0.011183449722787508,0.022444317683632965,-0.2971669510601728,0.0564,0.0,0.1034,1.7899885031470415
mkt,200,0.5,4.4755769933956584e-05,0.020787499045163638,-0.018072860055428113,0.005500129326005576,0.019539619694723093,-0.37935044445560334,0.2066,0.0,0.1806,1.6725671865040102
mkt,200,0.6,4.4755769933956584e-05,0.017809766603290145,-0.028786857989791696,-0.0003850107584598139,0.01637887744279552,-0.4545617349083185,0.3876,0.0004,0.2548,1.5547672021023111
mkt,200,0.7,4.4755769933956584e-05,0.014471324494437998,-0.039353152262173716,-0.006628479124482389,0.012960408258897847,-0.5248632013641941,0.571,0.0034,0.3254,1.432169418648249
mkt,200,0.8,4.4755769933956584e-05,0.011035566174236733,-0.05017762938428443,-0.01312114363427036,0.009283846014779312,-0.5908648466776989,0.7164,0.0168,0.384,1.3157120043825858
mkt,200,0.9,4.4755769933956584e-05,0.007262672909680523,-0.061295745506769465,-0.019819883607031935,0.0053481393224485705,-0.648394224213101,0.8198,0.0404,0.4292,1.1983081277571634
mkt,200,1.0,4.4755769933956584e-05,0.0031636400575982826,-0.07262697724530344,-0.026669107006175446,0.0011514028304143275,-0.6996372583588131,0.8894,0.0804,0.4712,1.0821677312863092
mkt,200,1.1,4.4755769933956584e-05,-0.0011583617269257385,-0.0840560223135337,-0.03381675747513674,-0.0033063079107845867,-0.744676470116647,0.9366,0.1368,0.509,0.9714399840641591
mkt,200,1.2,4.4755769933956584e-05,-0.005690861905805034,-0.0956666808160824,-0.04108997441277212,-0.008026725761499567,-0.7842380314184595,0.9632,0.1974,0.5424,0.8670333731940993
mkt,200,1.3,4.4755769933956584e-05,-0.0103928423678315,-0.1073177799884092,-0.04853950870670856,-0.013010334452713285,-0.8186177945577242,0.9786,0.268,0.5784,0.7701417988908048
mkt,200,1.4,4.4755769933956584e-05,-0.015381904732020169,-0.11915994812387536,-0.05634894534147092,-0.01825945557522618,-0.8484852355780483,0.9894,0.3424,0.6084,0.6787273890289152
mkt,200,1.5,4.4755769933956584e-05,-0.02059742678049037,-0.13092232228932385,-0.06433967974329302,-0.023774242787917586,-0.8739571347511648,0.994,0.4114,0.6304,0.5943346659386796
mkt,200,1.6,4.4755769933956584e-05,-0.026025416215040564,-0.14289816183685095,-0.0725621614226789,-0.02955630502680408,-0.8954543306636129,0.9974,0.4846,0.6538,0.51723824749507
mkt,200,1.7,4.4755769933956584e-05,-0.03162301096891773,-0.15500225964745634,-0.08098181565096751,-0.03560691123507997,-0.9146298925381329,0.9986,0.5484,0.676,0.44782838015542414
mkt,200,1.8,4.4755769933956584e-05,-0.03759666263774991,-0.16718795171285497,-0.0896543792796401,-0.04192715951963428,-0.9293456250414682,0.9994,0.6104,0.6934,0.383644082396006
mkt,200,1.9,4.4755769933956584e-05,-0.043603258109728704,-0.17913431920816478,-0.09845442824463962,-0.04851879025346854,-0.942278788682814,0.9998,0.6598,0.7144,0.3280591937091155
mkt,200,2.0,4.4755769933956584e-05,-0.04977878333297814,-0.19118590985656952,-0.10730934779391843,-0.055383914672058276,-0.9532619234593314,1.0,0.706,0.7284,0.27900905725912695
mkt,200,2.1,4.4755769933956584e-05,-0.05629956589830709,-0.20363322545196483,-0.11642860042133182,-0.06252251393187785,-0.9622898640237072,1.0,0.7542,0.7446,0.23488478285800496
mkt,200,2.2,4.4755769933956584e-05,-0.06294305477860657,-0.21615740461133132,-0.12560622001267246,-0.06993836789861,-0.9697926554974245,1.0,0.7952,0.7578,0.19685687434629823
mkt,200,2.3,4.4755769933956584e-05,-0.0700936513293593,-0.2287482083269002,-0.13503423918511334,-0.07762948191965088,-0.9758157447452498,1.0,0.8258,0.7694,0.1625482200225166
mkt,200,2.4,4.4755769933956584e-05,-0.07730294162237844,-0.2410616993371567,-0.14455665172521542,-0.08560086261586672,-0.9806963054241168,1.0,0.8542,0.7798,0.13380688308044475
mkt,200,2.5,4.4755769933956584e-05,-0.08456457360244884,-0.253702306908474,-0.15413112971374168,-0.0938534534986379,-0.9846755148984223,1.0,0.8784,0.793,0.10982289280003069
mkt,200,2.6,4.4755769933956584e-05,-0.09203090976527573,-0.26627122084756866,-0.16377494345353813,-0.10238867763678544,-0.9878927823771535,1.0,0.899,0.8026,0.08949044860264438
mkt,200,2.7,4.4755769933956584e-05,-0.0996830694461936,-0.27887257410099925,-0.17358080874252166,-0.11120868443435336,-0.9905728462204786,1.0,0.9162,0.8156,0.07242449652412335
mkt,200,2.8,4.4755769933956584e-05,-0.10745905771732933,-0.2914544618336532,-0.18364703403344998,-0.1203158240073704,-0.9926642774992733,1.0,0.9294,0.8242,0.05830471663847715
mkt,200,2.9,4.4755769933956584e-05,-0.1155913833716995,-0.30419836455837246,-0.193903504727134,-0.12971208424956557,-0.9942992304492602,1.0,0.9418,0.8336,0.046379294975378293
mkt,200,3.0,4.4755769933956584e-05,-0.12387684073799626,-0.31695069197837417,-0.2043815685634264,-0.13939968257771304,-0.9956695005234696,1.0,0.952,0.8432,0.03665464467045111
mkt,200,3.1,4.4755769933956584e-05,-0.13213394284655577,-0.3294190526867394,-0.21475102740137195,-0.14938180734756548,-0.9967083937955923,1.0,0.9622,0.85,0.028927946347917684
mkt,200,3.2,4.4755769933956584e-05,-0.14078605142574346,-0.3421794991759673,-0.2252145489423519,-0.15965996753844217,-0.9975186015596067,1.0,0.9692,0.86,0.02251816572360641
mkt,200,3.3,4.4755769933956584e-05,-0.1494180829319312,-0.3553290648370419,-0.2357298233007296,-0.17023757897482208,-0.99811127450316,1.0,0.9756,0.8652,0.017494585581697704
mkt,200,3.4,4.4755769933956584e-05,-0.15812231319746534,-0.36828649965540133,-0.24622300610571687,-0.18111785805794123,-0.9985850109634105,1.0,0.98,0.8748,0.013527731773232618
mkt,200,3.5,4.4755769933956584e-05,-0.1671709966339942,-0.38126701518441436,-0.25690908595838957,-0.19230396143092343,-0.9989528251000037,1.0,0.9846,0.8828,0.010325145361381547
mkt,200,3.6,4.4755769933956584e-05,-0.17638173701150883,-0.3938451150718037,-0.2676665870821894,-0.20379854423282218,-0.9992298527878646,1.0,0.9886,0.8888,0.007818969467540937
mkt,200,3.7,4.4755769933956584e-05,-0.18603245601099,-0.40670508435163155,-0.27850805812010304,-0.21560652923064416,-0.9994404630974776,1.0,0.9904,0.8956,0.005823413017514604
mkt,200,3.8,4.4755769933956584e-05,-0.19556031281274694,-0.4192941285125078,-0.28966762841852167,-0.22773152018463244,-0.9995923159511512,1.0,0.9918,0.901,0.0043384786256764705
mkt,200,3.9,4.4755769933956584e-05,-0.2051243349719004,-0.43185791430651954,-0.3005725530864656,-0.24017813758440165,-0.9997047596419439,1.0,0.9938,0.9082,0.0032172150145202746
mkt,200,4.0,4.4755769933956584e-05,-0.2149881535911935,-0.44465422174903,-0.3115904658275628,-0.25295191075979906,-0.9997871859197185,1.0,0.9964,0.914,0.0023545383775673504
scv,0,0.1,2.78009325764397,0.044652437030733516,0.035206879538416155,0.04090159309414354,0.04366020811202819,-0.04885814224381424,0.0,0.0,0.0,2.980544044773057
scv,0,0.2,2.78009325764397,0.0570381579999395,0.03881136560707874,0.0496200181949058,0.05545796721847365,-0.11009626764606328,0.0,0.0,0.0,4.0019036605351666
scv,0,0.3,2.78009325764397,0.06911974967030299,0.04172958593486266,0.05796411775875915,0.06681489492862677,-0.17427049943027623,0.0,0.0,0.0,5.316903852904596
scv,0,0.4,2.78009325764397,0.08077901129926157,0.04409917246995261,0.06574681123945925,0.07773026033556121,-0.23625322429783746,0.0008,0.0,0.0,6.973046372301302
scv,0,0.5,2.78009325764397,0.09216250673452808,0.04578417225471404,0.07313353292057545,0.08820440537050933,-0.2958650010689475,0.0206,0.0,0.0002,9.061115253100295
scv,0,0.6,2.78009325764397,0.10327757745128785,0.04723232075978234,0.08010537290438563,0.09823764351326922,-0.35232049385337116,0.0774,0.0,0.0004,11.671315275524538
scv,0,0.7,2.78009325764397,0.11383466783720464,0.0481722807132237,0.0865102967403022,0.10782912951697719,-0.4059681009798956,0.189,0.0,0.0008,14.808745753238192
scv,0,0.8,2.78009325764397,0.12407445695140462,0.048453604421223775,0.0924788377454443,0.11697930597137135,-0.4568414892009502,0.3464,0.0,0.0022,18.61559785312325
scv,0,0.9,2.78009325764397,0.13395323123103509,0.04844112658484271,0.0979929950794996,0.12568738122771425,-0.5039252703113939,0.5144,0.0002,0.0036,23.16746842693814
scv,0,1.0,2.78009325764397,0.14349502463536445,0.04800781805407154,0.10328081698517211,0.1339523734602242,-0.5473178943733333,0.6644,0.0006,0.0048,28.566496811589055
scv,0,1.1,2.78009325764397,0.15246330688446774,0.04707457756213409,0.10798517812049307,0.14177449994253244,-0.58815523901738,0.7878,0.0038,0.0074,34.72784365711217
scv,0,1.2,2.78009325764397,0.16106173116008327,0.04549074845718001,0.11211110606145996,0.14915264293882746,-0.6256464616989506,0.878,0.0098,0.0102,41.81988148547666
scv,0,1.3,2.78009325764397,0.1690586224362861,0.04345251044437146,0.11591505562610366,0.15608644902079083,-0.6611160771013999,0.9316,0.0212,0.012,49.648628468829415
scv,0,1.4,2.78009325764397,0.17663937673200591,0.040905202243254904,0.11914992711462163,0.16257406403777983,-0.6938693486731291,0.9652,0.0362,0.015,58.35586199055379
scv,0,1.5,2.78009325764397,0.18373368983815896,0.03791679578682925,0.12181046266659795,0.16861506919466418,-0.7241386444013272,0.9834,0.0592,0.0176,67.81882495556107
scv,0,1.6,2.78009325764397,0.19029400465237956,0.03443066639017143,0.1241154020404458,0.17420854022676469,-0.7520963598488719,0.9914,0.0836,0.02,77.86748593557212
scv,0,1.7,2.78009325764397,0.1964555009280149,0.030408744021168322,0.12564251731772996,0.17935297182263454,-0.7770395832553939,0.9968,0.1122,0.0244,88.59593011800636
scv,0,1.8,2.78009325764397,0.2021708818511294,0.02584132781076539,0.1267268712709192,0.18404719252142424,-0.8004718264927109,0.9992,0.1574,0.0294,99.80565821007221
scv,0,1.9,2.78009325764397,0.20733349796842848,0.021057617758924906,0.12737359954269523,0.18828976120715463,-0.8221670874759417,0.9998,0.2084,0.0332,111.0916351882829
scv,0,2.0,2.78009325764397,0.2119988382967386,0.015757108156758626,0.12742863403466165,0.19207822684237794,-0.841930326795989,1.0,0.2618,0.0374,122.33625393322149
scv,0,2.1,2.78009325764397,0.21589526814476379,0.010048089833321687,0.1268168868822337,0.19541230442563864,-0.8594628218849887,1.0,0.3246,0.0426,132.55747154319505
scv,0,2.2,2.78009325764397,0.21952767291945263,0.0039006202024807163,0.12599368519254245,0.19828827451942374,-0.8756032227567896,1.0,0.3856,0.0462,142.82084099839426
scv,0,2.3,2.78009325764397,0.22267131142348928,-0.0032534464531439144,0.12456494574676324,0.2007075495197159,-0.8900054809591081,1.0,0.4496,0.0522,152.31521641655388
scv,0,2.4,2.78009325764397,0.22507642055160781,-0.010444860573952563,0.122685877376001,0.20266497345995152,-0.903353930955402,1.0,0.5146,0.0584,159.98509725527128
scv,0,2.5,2.78009325764397,0.22691641569271037,-0.017374670020952374,0.11976311648342408,0.2041591533916447,-0.9148639572732882,1.0,0.572,0.0658,166.10206590526528
scv,0,2.6,2.78009325764397,0.22818863206421547,-0.025617485852904878,0.11690593167920216,0.20518784492123307,-0.9253370804713322,1.0,0.6294,0.0702,170.46171230515
scv,0,2.7,2.78009325764397,0.22880894142613417,-0.033972865372975065,0.11331942472059559,0.20574914791822393,-0.9348842408989038,1.0,0.6832,0.0784,172.6271560383672
scv,0,2.8,2.78009325764397,0.2291774868422395,-0.043120944368870665,0.1091170132031607,0.20583940576848025,-0.9434022053503026,1.0,0.7308,0.086,173.9261696028455
scv,0,2.9,2.78009325764397,0.22887375205220384,-0.05202810160258858,0.10469076412636086,0.20545627524462795,-0.9509575134052637,1.0,0.7766,0.0948,172.85491065488867
scv,0,3.0,2.78009325764397,0.22787257151934082,-0.061318341995240735,0.09970640214683169,0.20459711207359033,-0.9576405324484024,1.0,0.813,0.1022,169.36848928260025
scv,0,3.1,2.78009325764397,0.22619216103118178,-0.07086973947488362,0.09371550786634464,0.20325785313874475,-0.9634435566064914,1.0,0.8448,0.1104,163.6678575151243
scv,0,3.2,2.78009325764397,0.2239107467237501,-0.08107089292665928,0.08776654146661678,0.2014358243825813,-0.96861691342173,1.0,0.878,0.1192,156.22254363148113
